time_sec	flux	flux_err	band_init	band_norm	source
406.5	8.50195878422924e-12	2.5058572236547684e-12	CR	R	rykoff09
512.8	1.2064768561851133e-11	1.8892304632575842e-12	CR	R	rykoff09
646.05	4.983322516562048e-12	1.1933990809044324e-12	CR	R	rykoff09
823.5	5.6171884639708775e-12	7.244087180419091e-13	CR	R	rykoff09
1311.7	3.610098031648938e-12	7.315466794716754e-13	CR	R	rykoff09
1652.5	3.058574020147986e-12	1.9730425078525164e-13	CR	R	rykoff09
2083	3.1442639417383422e-12	2.0283198549687195e-13	CR	R	rykoff09
2617.15	3.1154371566487977e-12	1.722969531222715e-13	CR	R	rykoff09
3282.3	2.6639066087344943e-12	1.7184481857751775e-13	CR	R	rykoff09
4124.65	2.5206874275924987e-12	1.6260595332620975e-13	CR	R	rykoff09
5203.3	1.9121369562296763e-12	1.4095201540517112e-13	CR	R	rykoff09
6562.4	1.41097394858806e-12	1.1699967543362447e-13	CR	R	rykoff09
8261.7	1.1105011056057032e-12	1.8412131070568112e-13	CR	R	rykoff09
10863.4	9.408469801025931e-13	1.2999870794896406e-13	CR	R	rykoff09
2422.2	2.7894526593473496e-12	3.340478816679112e-13	CR	R	rykoff09
2610.5	3.1442639417383422e-12	1.738911972008719e-13	CR	R	rykoff09
2800.35	3.0305328449817295e-12	2.233938896793298e-13	CR	R	rykoff09
2988.55	2.920915513039102e-12	1.884240966904292e-13	CR	R	rykoff09
3205.25	3.3229131872182346e-12	2.143563937016651e-13	CR	R	rykoff09
3436.75	3.2323545777184078e-12	2.0851458687213708e-13	CR	R	rykoff09
3683.25	2.7638788036474346e-12	1.7829388238526582e-13	CR	R	rykoff09
3945.25	2.544011061194951e-12	1.8753023161872572e-13	CR	R	rykoff09
4283.95	2.5206874275924987e-12	2.554383455308417e-13	CR	R	rykoff09
