time_sec	flux	flux_err	band	logF	logT	mag	mag_err	source
160.0	1.41297394278745e-12	3.905547910325028e-13	V	-11.985998077523002	2.204119982655925	18.2	0.3	manual
4715.0	2.4554672887772948e-12	4.526673450053648e-13	V	-11.745998077523003	3.6734816970733473	17.6	0.2	manual
12318.0	1.41297394278745e-12	2.6048286864446526e-13	V	-11.985998077523002	4.090540199754235	18.2	0.2	manual
5727.0	1.1053149026895522e-12	2.056098529115315e-13	U	-12.17168431973462	3.7579271831133294	18.3	0.2	manual
10503.0	1.017830010334713e-12	9.53473254913033e-14	B	-12.172344977151232	4.021313365484695	19.0	0.1	manual
14527.0	2.420671745888551e-11	8.918084283383761e-12	R	-10.723748565630324	4.162175936530162	14.7	0.4	manual
41287.0	2.9058323903013263e-13	2.691175179456745e-15	Rc	-12.641931553516114	4.6158133272733535	19.48	0.01	manual
39019.0	1.2684418442028159e-13	5.842686486702679e-15	Rc	-13.001931553516114	4.591276134867647	20.38	0.05	manual
210055.0	1.6131518544621084e-13	9.33156183581385e-15	B	-12.972344977151232	5.322333023634378	21.0	0.06	manual
212287.0	1.2969638740334387e-13	8.460366126444643e-15	Ic	-12.962337059195605	5.326923399718846	19.83	0.07	manual
