12.64	0.202564	0.0	R
22.96	0.224242	0.052448	R
32.91	0.200699	0.0	R
34.59	0.289044	0.048718	R
42.7	0.438228	0.056643	R
50.15	0.44289	0.074592	R
55.05	0.389277	0.0	R
63.45	3.053613	0.069231	R
65.28	2.867133	0.103963	R
73.87	3.473193	0.075758	R
84.29	2.044289	0.061305	R
90.73	3.100233	0.05641	R
94.7	4.102564	0.082284	R
105.11	4.685315	0.085315	R
115.35	5.780886	0.55711	R
118.07	6.386946	0.110723	R
125.92	5.594406	0.09697	R
136.36	5.780886	0.105594	R
143.29	5.687646	0.10373	R
146.76	5.897436	0.102564	R
157.17	5.664336	0.098135	R
168.48	4.988345	0.091142	R
173.17	4.848485	0.044522	R
178.89	4.638695	0.084382	R
189.29	4.405594	0.084382	R
196.98	4.242424	0.512821	R
199.69	4.312354	0.08648	R
214.66	4.055944	0.07972	R
224.63	3.892774	0.106061	R
225.55	3.962704	0.070163	R
236.21	3.939394	0.069697	R
246.57	3.752914	0.07366	R
252.58	3.496503	0.031935	R
257.37	3.636364	0.078089	R
268.66	3.449883	0.081119	R
278.59	3.403263	0.06014	R
281.36	3.076923	0.538462	R
289.84	3.170163	0.055944	R
300.56	3.123543	0.067599	R
310.64	2.913753	0.05711	R
317.04	2.797203	0.051049	R
322.12	2.773893	0.054545	R
331.83	2.587413	0.055711	R
344.1	2.517483	0.054312	R
354.47	2.400932	0.051515	R
360.76	2.284382	0.041725	R
365.16	2.377622	0.065035	R
376.17	2.564103	0.065268	R
384.96	2.331002	0.064103	R
397.87	2.174825	0.055245	R
404.74	2.121212	0.240093	R
408.52	1.983683	0.04662	R
419.44	1.983683	0.054312	R
430.67	2.02331	0.055245	R
442.19	1.713287	0.046853	R
448.17	1.764569	0.063869	R
452.52	1.752914	0.048019	R
463.09	1.701632	0.049883	R
473.92	1.745921	0.054545	R
484.99	1.699301	0.046387	R
492.7	1.566434	0.042657	R
496.33	1.750583	0.058042	R
497.89	1.81352	0.159674	R
509.6	1.694639	0.04965	R
519.79	1.592075	0.052681	R
535.46	1.547786	0.033333	R
537.25	1.440559	0.02634	R
557.09	1.435897	0.036597	R
577.69	1.39627	0.040793	R
599.04	1.34965	0.03683	R
621.19	1.344988	0.041958	R
625.79	1.242424	0.044988	R
642.03	1.212121	0.037762	R
663.57	1.2331	0.038462	R
671.16	1.144522	0.020886	R
685.83	1.167832	0.038695	R
706.51	1.212121	0.037762	R
716.52	1.062937	0.019394	R
727.8	1.053613	0.034965	R
749.74	1.011655	0.039161	R
772.35	1.151515	0.040326	R
793.01	1.016317	0.035664	R
805.32	0.969697	0.04359	R
816.91	0.946387	0.0331	R
836.0	1.030303	0.036131	R
858.37	0.967366	0.041259	R
881.33	0.997669	0.03683	R
901.93	0.948718	0.03683	R
926.05	0.967366	0.037529	R
947.69	0.946387	0.040326	R
951.67	0.806527	0.014709	R
966.65	0.815851	0.037995	R
989.23	0.804196	0.037296	R
1012.35	0.895105	0.036597	R
1032.6	0.806527	0.034499	R
1056.73	0.764569	0.042657	R
1074.31	0.857809	0.034965	R
1083.9	0.689977	0.018788	R
1099.41	0.750583	0.034965	R
1140.06	0.759907	0.036597	R
1162.85	0.657343	0.032867	R
1296.11	0.715618	0.080653	R
1297.07	0.671329	0.156876	R
1492.25	0.522145	0.023543	R
1493.36	0.578089	0.03683	R
1628.06	0.484848	0.017576	R
1629.29	0.51049	0.018788	R
1658.23	0.484848	0.054779	R
1684.58	0.566434	0.08345	R
1765.57	0.44289	0.019953	R
1766.89	0.463869	0.049417	R
1905.83	0.403263	0.021725	R
1907.25	0.449883	0.031935	R
1942.07	0.410256	0.007506	R
1943.52	0.389277	0.044056	R
2001.83	0.391608	0.007133	R
2044.99	0.41958	0.015175	R
2046.51	0.440559	0.016224	R
2051.62	0.370629	0.019907	R
2053.16	0.431235	0.085315	R
2084.46	0.447552	0.039394	R
2086.02	0.424242	0.06317	R
2183.58	0.368298	0.013333	R
2185.22	0.384615	0.03986	R
2191.06	0.403263	0.032168	R
2192.69	0.424242	0.035198	R
2240.4	0.370629	0.035664	R
2242.08	0.347319	0.054545	R
2323.0	0.324009	0.017413	R
2324.75	0.361305	0.025874	R
2463.84	0.344988	0.012494	R
2465.67	0.363636	0.013357	R
2604.36	0.365967	0.016434	R
2606.31	0.379953	0.041026	R
2843.12	0.333333	0.029371	R
2845.24	0.310023	0.04662	R
2858.33	0.314685	0.005734	R
2860.47	0.356643	0.068065	R
2887.39	0.298368	0.010793	R
2890.37	0.312354	0.011538	R
2961.51	0.275058	0.014755	R
3008.0	0.314685	0.043124	R
3021.36	0.317016	0.027972	R
3023.62	0.293706	0.044289	R
3030.39	0.331002	0.008998	R
3031.56	0.342657	0.034732	R
3293.63	0.310023	0.027273	R
3296.1	0.289044	0.04359	R
3416.87	0.317016	0.011515	R
3419.16	0.333333	0.012308	R
3478.85	0.296037	0.031002	R
3482.83	0.27972	0.0669	R
3659.15	0.298368	0.02634	R
3661.88	0.275058	0.041492	R
3753.56	0.289044	0.01049	R
3756.92	0.300699	0.031702	R
3925.08	0.265734	0.023287	R
3928.02	0.242424	0.036597	R
4051.79	0.268065	0.00965	R
4055.92	0.27972	0.010326	R
4125.39	0.25641	0.013846	R
4127.91	0.289044	0.020746	R
4165.83	0.247086	0.021795	R
4168.94	0.225408	0.034266	R
4200.08	0.242424	0.008718	R
4202.66	0.249417	0.02634	R
4461.18	0.270396	0.040793	R
4498.57	0.25641	0.009301	R
4501.66	0.270396	0.009953	R
4609.24	0.240093	0.019021	R
4612.4	0.22704	0.052214	R
4647.96	0.235431	0.010559	R
4651.16	0.242424	0.026573	R
4743.83	0.275058	0.041492	R
4952.27	0.251748	0.009138	R
4954.57	0.298368	0.044755	R
4955.7	0.265734	0.009767	R
5056.84	0.208159	0.016573	R
5060.91	0.235431	0.022098	R
5103.88	0.232634	0.008415	R
5107.97	0.240093	0.025408	R
5438.35	0.224242	0.010093	R
5442.97	0.235431	0.010839	R
6119.6	0.162005	0.032401	R
6210.46	0.195338	0.023543	R
6461.68	0.208159	0.026807	R
7811.71	0.155012	0.014942	R
7818.38	0.147786	0.035897	R
9412.96	0.149417	0.018089	R
9663.88	0.131469	0.017995	R
11014.2	0.098834	0.010326	R
