Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            236.0000              30.0000    4.9127280378914122e+47    1.8099159474609329e+46
            518.0000              30.0000    9.7123142796769757e+47    1.7890744578123187e+46
            812.0000              30.0000    6.6576770528636418e+47    1.8395842052648784e+46
           1146.0000              60.0000    4.7788425580625044e+47    8.8029535621868932e+45
           1781.0000              60.0000    2.6749934250947101e+47    7.3912801941557540e+45
           2426.0000              60.0000    1.9557922320215589e+47    3.6027025344714138e+45
           3440.0000             180.0000    1.3782332230574735e+47    2.5387994923517681e+45
           5885.0000             180.0000    8.3046763413068869e+46    3.0595559193796111e+45
           7392.0000             180.0000    7.1667575129581319e+46    2.6403311183201070e+45
           7920.0000             330.0000    6.9075288924720803e+46    5.7258624654391281e+45
           8906.0000             180.0000    5.9063980104615167e+46    2.1759975045909739e+45
          10440.0000             180.0000    5.0970947664090042e+46    1.8778391623328911e+45
          12350.0000             180.0000    5.4365415126178557e+46    2.0028959687627492e+45
          14650.0000             180.0000    4.5637590529936293e+46    1.6813510185529530e+45
          16260.0000             180.0000    4.3986834296871247e+46    1.6205349096914226e+45
          17900.0000             180.0000    4.3183984079060759e+46    1.5909568137449317e+45
          19660.0000             180.0000    3.8310931031136644e+46    1.7642836246104144e+45
          42969.3000               0.0010    2.4128076620768309e+46    3.1111892643422144e+45
          48744.3000               0.0010    1.7804209722707391e+46    3.7716052353808587e+45
          54855.4000               0.0010    1.3137801608989327e+46    1.2100362804173040e+45
          55632.1000               0.0010    1.3884258784388572e+46    1.7903025405745462e+45
          56525.5000               0.0010    1.6539512357415997e+46    1.8280145134044188e+45
          57091.4000               0.0010    1.2898009701889539e+46    1.4255407547437925e+45
          57750.6000               0.0010    1.4538603751636493e+46    1.7407714082293874e+45
          64980.0000               0.0010    1.2662594490406124e+46    1.1662680860639352e+44
          78120.0000            2685.0000    7.4357143179251130e+45    2.1230493142010435e+45
         137028.7000               0.0010    5.3767852823172109e+45    1.7332708393983312e+45
         149112.0000               0.0010    5.5274229040244747e+45    2.5454723895749688e+44
         175300.0000            3420.0000    4.3986832787630578e+45    4.4564708487445838e+44
         220944.7000               0.0010    3.2398334896680031e+45    1.1339188618012092e+45
         231948.0000               0.0010    3.0656508420368157e+45    8.4707065588923303e+43
         264700.0000            4200.0000    3.0997216029600274e+45    2.8549491843509848e+44
         315792.0000               0.0010    2.3687688772212981e+45    8.7268672999291330e+43
         353500.0000            4200.0000    2.2872976726874181e+45    2.3173469774344010e+44
         394685.6000               0.0010    2.7959067937809098e+45    3.6051755544514846e+44
         442700.0000            1440.0000    2.0479657410750323e+45    2.4521200714996011e+44
         477803.2000               0.0010    2.5033564267892924e+45    4.6113530853719377e+44
         513000.0000             300.0000    1.6570006775310849e+45    1.2209232540803518e+44
         525200.0000            1800.0000    1.5535408792110783e+45    1.7170368829474947e+44
         612100.0000            2400.0000    1.3406724488941993e+45    1.4817659924545253e+44
         663300.0000               0.0010    1.0927547005359544e+45    1.0064643024753146e+44
