Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            328.0000              30.0000    2.3887839239487827e-03    4.4003027296101779e-05
            626.0000              30.0000    3.7512574469862952e-03    3.4550358904287027e-05
            913.0000              30.0000    2.6926311672321674e-03    2.4800050260341560e-05
           1304.0000              60.0000    1.7626937543628229e-03    3.2470019833220568e-05
           1942.0000              60.0000    1.1121845627525130e-03    2.0487197348600022e-05
           2590.0000              60.0000    8.2068568982241656e-04    1.5117589518552956e-05
           3918.0000             180.0000    5.3232499410534268e-04    1.4708683576093615e-05
           6382.0000             180.0000    3.4211873307856588e-04    1.5755150349972246e-05
           7893.0000             180.0000    2.8456196680920335e-04    1.0483650586729466e-05
           7920.0000             780.0000    2.6192494016324106e-04    1.9299343362091444e-05
           9414.0000             180.0000    2.8195308697737830e-04    1.2984419873749692e-05
          10950.0000             180.0000    2.5478675827683657e-04    7.0400185006737157e-06
          13570.0000             180.0000    2.2396329708535798e-04    8.2511130254770250e-06
          15180.0000             180.0000    1.8628455606097365e-04    6.8629768670269892e-06
          16800.0000             180.0000    1.8120778466622673e-04    8.3449271143716376e-06
          18450.0000             180.0000    1.7954646168590524e-04    6.6147362892691466e-06
          77400.0000            2720.0000    1.0237097681068453e-04    1.0371587245595323e-05
         149580.0000               0.0010    2.7834077931050283e-05    1.7945293734563473e-06
         175800.0000            3420.0000    2.2603559623411868e-05    2.4982378049176336e-06
         232308.0000               0.0010    1.5580336567798533e-05    7.1750103515221813e-07
         265700.0000            3780.0000    1.4131128137173551e-05    1.5618300447623703e-06
         316152.0000               0.0010    1.0680137221298249e-05    8.8530931673432964e-07
         355000.0000            4200.0000    1.2769586484981163e-05    1.2937346545406227e-06
         447000.0000            1200.0000    8.5936335640804685e-06    1.1872543865368785e-06
         512100.0000             600.0000    6.9530736537909522e-06    6.4040176826418005e-07
         528800.0000            2400.0000    7.4847419243299741e-06    9.6511831785645231e-07
         612000.0000            2220.0000    6.6401337848747283e-06    7.9505262245191982e-07
        3180000.0000             400.0000    4.3070192406753103e-07    3.5702202903535037e-08
