Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             84.2000               0.0010    1.5665506257187158e-04    4.2107170550272989e-05
            125.0000               0.0010    1.9208702737898403e-04    5.3842022181699969e-05
            155.0000               0.0010    3.0621611252751362e-04    4.3536199517127345e-05
            181.3000               0.0010    3.0904038686474153e-04    5.7786842262024366e-05
            229.8000               0.0010    2.1114833017118789e-03    8.1568471993857385e-05
            236.0000               0.0010    2.1086614149221881e-03    7.7685959679161902e-05
            267.4000               0.0010    2.4011099756262090e-03    9.0913214319055153e-05
            305.0000               0.0010    1.4188328944230158e-03    6.2467545845913984e-05
            328.0000               0.0010    2.3678907008679445e-03    2.0351997867981423e-04
            342.6000               0.0010    2.8378095974056195e-03    1.0363354704214058e-04
            380.2000               0.0010    3.2359667758484968e-03    1.1419727478335120e-04
            417.0000               0.0010    5.9232171961634593e-03    1.3742859943741096e-03
            426.8000               0.0010    4.4175193041687457e-03    1.5122159214057192e-04
            455.4000               0.0010    3.8633286533327374e-03    1.3322851493580525e-04
            493.1000               0.0010    4.0041695194880083e-03    1.3971375738543458e-04
            518.0000               0.0010    4.1687596409148726e-03    7.6791392654230558e-05
            530.7000               0.0010    4.0858729251964801e-03    1.4047052120760303e-04
            568.3000               0.0010    3.9169033483293864e-03    1.3497405952361686e-04
            609.2000               0.0010    3.4539405205530234e-03    1.2146832099566119e-04
            626.0000               0.0010    3.7585199081864480e-03    3.0686828043426339e-04
            646.8000               0.0010    3.2034478173355676e-03    1.1311025706295955e-04
            684.4000               0.0010    3.0456981085852557e-03    1.0930498208811626e-04
            712.0000               0.0010    4.2978539762809449e-03    1.0756225602836051e-03
            722.0000               0.0010    2.9847946216714221e-03    1.0872613887519993e-04
            812.0000               0.0010    2.8576356366781580e-03    7.8959392891760481e-05
            913.0000               0.0010    2.6766824582623249e-03    2.2392457523952717e-04
           1017.0000               0.0010    3.0892172674268129e-03    9.0953720902055225e-04
           1146.0000               0.0010    2.0511945364066189e-03    3.7784400786619871e-05
           1304.0000               0.0010    1.7347098718273599e-03    1.5224088390695023e-04
           1463.0000               0.0010    2.1181604332431137e-03    5.4047049499873312e-04
           1620.0000               0.0010    1.3249211967779457e-03    7.3105555355611106e-05
           1781.0000               0.0010    1.1481717239712674e-03    3.1725158063063369e-05
           1942.0000               0.0010    1.0826219968914665e-03    9.7988083969811692e-05
           2103.0000               0.0010    1.3595301659715009e-03    3.6147186323507862e-04
           2262.0000               0.0010    9.4123408514996867e-04    5.2635049008159808e-05
           2426.0000               0.0010    8.3947321802867571e-04    1.5463668587571348e-05
           2590.0000               0.0010    7.9312500996909954e-04    7.3226061164452335e-05
           2752.0000               0.0010    8.7260730734948914e-04    2.6486102462964996e-04
           2911.0000               0.0010    7.3822720286882584e-04    4.6195147843105157e-05
           3440.0000               0.0010    5.9157095524313332e-04    1.0897140017634645e-05
           3918.0000               0.0010    5.0918645461744754e-04    4.9507547970733004e-05
           4685.0000               0.0010    4.6927610554232404e-04    1.0967518808677644e-04
           5394.0000               0.0010    4.0399355850108230e-04    2.5768685286591597e-05
           5885.0000               0.0010    3.5645674723421440e-04    1.3132352257711435e-05
           6084.7000               0.0010    3.9552436356965828e-04    5.8305186547558534e-05
           6382.0000               0.0010    3.2382982049121152e-04    3.4553533724414910e-05
           6889.0000               0.0010    3.1402139524460478e-04    2.2259407279077049e-05
           7020.0000               0.0010    2.7152388437424080e-04    3.0834932568897840e-05
           7392.0000               0.0010    3.0761452539442512e-04    1.1332938255237942e-05
           7416.0000               0.0010    3.0104099353403990e-04    5.9616291839866556e-05
           7534.7000               0.0010    2.9682470068509079e-04    4.4192567808370919e-05
           7893.0000               0.0010    2.6817410375940253e-04    2.7871942091047305e-05
           7920.0000               0.0010    2.9648780750069392e-04    2.4576783316515479e-05
           7920.0000               0.0010    2.4635514534570457e-04    3.0340496794383356e-05
           8098.4000               0.0010    2.4351069334840278e-04    3.8138564164346268e-05
           8397.0000               0.0010    2.5303141112401832e-04    1.8037684598975261e-05
           8906.0000               0.0010    2.5351685437850947e-04    9.3399063443116135e-06
           9157.2000               0.0010    1.4268148928995005e-04    2.3715437348335098e-05
           9414.0000               0.0010    2.6565722869214669e-04    2.8628164965545694e-05
          10277.0000               0.0010    2.1623661612200668e-04    3.2548407702857756e-05
          10332.0000               0.0010    2.4912518682892874e-04    4.7602366183396637e-05
          10440.0000               0.0010    2.1877960634559480e-04    8.0601387955941542e-06
          10700.0000               0.0010    2.1519691268876272e-04    1.5405810682440640e-05
          10921.3000               0.0010    2.0579443953794695e-04    3.1029549076464082e-05
          10950.0000               0.0010    2.3948418405531262e-04    2.4317660550463585e-05
          11905.5000               0.0010    2.0176026332273842e-04    3.0442050525119445e-05
          12350.0000               0.0010    2.3334947975667587e-04    8.5969127842174075e-06
          12580.0000               0.0010    1.9562071225477922e-04    4.6785850712608743e-05
          13226.7000               0.0010    1.9201715720571660e-04    2.9021456292379205e-05
          13570.0000               0.0010    2.0986829598116416e-04    2.2098333434768651e-05
          14188.0000               0.0010    1.6883093859575260e-04    2.5630436500273335e-05
          14650.0000               0.0010    1.9588755062004194e-04    7.2167642711288064e-06
          14910.0000               0.0010    2.0206097118454294e-04    1.4489321025347960e-05
          15058.2000               0.0010    1.5752824493371013e-04    2.3971649974328457e-05
          15180.0000               0.0010    1.7379882463230105e-04    1.8483008439804308e-05
          16113.8000               0.0010    1.8825305624044935e-04    2.8471966332471773e-05
          16260.0000               0.0010    1.8880210655055713e-04    6.9557268573478625e-06
          16660.0000               0.0010    1.5862441537828895e-04    3.6559278497751275e-05
          16800.0000               0.0010    1.6895133776526617e-04    1.8617997618266237e-05
          17134.7000               0.0010    1.9201715720571660e-04    2.9021456292379205e-05
          17895.9000               0.0010    2.0784177191129029e-04    3.1327549335701114e-05
          17900.0000               0.0010    1.8535607969297099e-04    6.8287705325356950e-06
          18280.0000               0.0010    1.6428777002195665e-04    1.5447735036298987e-05
          18450.0000               0.0010    1.6736584511434528e-04    1.7834088767995940e-05
          19660.0000               0.0010    1.6443976017401637e-04    7.5727310274472685e-06
          22104.0000               0.0010    1.1320980238315632e-04    2.2665559434708089e-05
          28240.0000               0.0010    1.0335265360139243e-04    2.5071126697060118e-05
          39810.0000               0.0010    6.6123590676832957e-05    1.6639427405257021e-05
          42969.3000               0.0010    9.2898099861082989e-05    1.1978724019668213e-05
          48744.3000               0.0010    6.8549900547981113e-05    1.4521462497819169e-05
          52140.0000               0.0010    8.0072692103840887e-05    1.9663318093663597e-05
          54855.4000               0.0010    5.0583261360188923e-05    4.6588906766394650e-06
          55632.1000               0.0010    5.3457276322598829e-05    6.8930361424950068e-06
          56525.5000               0.0010    6.3680553356263385e-05    7.0382350604598351e-06
          57091.4000               0.0010    4.9660012777976555e-05    5.4886276047483587e-06
          57750.6000               0.0010    5.5976640176851174e-05    6.7023310087558168e-06
          64980.0000               0.0010    4.8753615381742341e-05    4.4903740495711166e-07
          70740.0000               0.0010    5.0375205065100451e-05    1.0975048733485145e-05
          77400.0000               0.0010    9.4161123365523589e-05    1.3769880021617335e-05
          78120.0000               0.0010    3.1915880043957997e-05    9.1126399350903906e-06
          79752.8000               0.0010    3.4300434743128595e-05    5.1069942918668121e-06
          82156.5000               0.0010    5.3656115410146184e-05    1.6270156730172652e-05
         102600.0000               0.0010    3.2389036147182996e-05    7.1270932996839853e-06
         120900.0000               0.0010    2.9380015702605052e-05    8.6251532190107038e-06
         132500.0000               0.0010    2.5393140909478803e-05    7.9206718447677635e-06
         137028.7000               0.0010    2.0701738639969566e-05    6.6734522629181714e-06
         149112.0000               0.0010    2.1281724730205703e-05    9.8005967055336342e-07
         149580.0000               0.0010    2.2888726089276145e-05    2.9662385400885849e-06
         175300.0000               0.0010    1.8880210007253197e-05    1.9128248201393623e-06
         175800.0000               0.0010    2.0058184470447198e-05    3.1978211463883506e-06
         177373.1000               0.0010    2.8139606711079101e-05    4.5410263116877726e-06
         197784.0000               0.0010    1.5031378793273384e-05    3.6360179802500708e-06
         199116.0000               0.0010    1.1893169754074766e-05    2.4626779180992539e-06
         220944.7000               0.0010    1.2474030971759870e-05    4.3658228259812283e-06
         231948.0000               0.0010    1.1803391647787325e-05    3.2613977324847071e-07
         232308.0000               0.0010    1.2636791446944251e-05    1.5714224567817193e-06
         264700.0000               0.0010    1.3304753063367194e-05    1.2254130780641356e-06
         265700.0000               0.0010    1.2400717614582051e-05    2.0022290880571295e-06
         315792.0000               0.0010    9.1202515294782106e-06    3.3600249313093439e-07
         316152.0000               0.0010    8.5850260165164422e-06    1.2434508401218607e-06
         328752.0000               0.0010    4.5326064397165168e-06    1.3732848165145865e-06
         353500.0000               0.0010    9.8176335218169622e-06    9.9466123885005683e-07
         355000.0000               0.0010    1.1178965537605186e-05    1.7378741003928882e-06
         394685.6000               0.0010    1.0764821109170890e-05    1.3880673703841406e-06
         442700.0000               0.0010    8.7903631220363076e-06    1.0525091028134249e-06
         447000.0000               0.0010    7.4527544871659420e-06    1.3738144980458090e-06
         477803.2000               0.0010    9.6384415127222122e-06    1.7754665908631153e-06
         512100.0000               0.0010    5.9997287096464710e-06    9.1333910103900477e-07
         513000.0000               0.0010    7.1122467318777189e-06    5.2404972076685157e-07
         525200.0000               0.0010    6.6681723132850984e-06    7.3699366118863453e-07
         528800.0000               0.0010    6.4698112948797978e-06    1.1501313249705197e-06
         612000.0000               0.0010    5.7234357644093624e-06    9.8096278281990449e-07
         612100.0000               0.0010    5.7544896465423125e-06    6.3600971804940587e-07
         663300.0000               0.0010    4.2073322664549959e-06    3.8750963347607995e-07
        3180000.0000               0.0010    3.4788971931865704e-07    5.5915120974482931e-08
        3184000.0000               0.0010    4.0716120957802168e-07    1.5015095104532162e-07
