Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
         4699.0            -9.0            -9.0     0.0010    -9.0000 RC   18.160   0.0300  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         5283.0            -9.0            -9.0     0.0010    -9.0000 RC   18.230   0.1500  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         6261.0            -9.0            -9.0     0.0010    -9.0000 RC   18.400   0.0800  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         6675.0            -9.0            -9.0     0.0010    -9.0000 RC   18.530   0.0900  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         7501.0            -9.0            -9.0     0.0010    -9.0000 RC   18.630   0.0900  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         8427.0            -9.0            -9.0     0.0010    -9.0000 RC   18.740   0.1800  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         9466.0            -9.0            -9.0     0.0010    -9.0000 RC   18.770   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
        10632.0            -9.0            -9.0     0.0010    -9.0000 RC   18.920   0.1000  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
        11941.0            -9.0            -9.0     0.0010    -9.0000 RC   19.180   0.0900  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
        13409.0            -9.0            -9.0     0.0010    -9.0000 RC   19.490   0.2300  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
        15056.0            -9.0            -9.0     0.0010    -9.0000 RC   19.100   0.2100  -9.0000  -9.0000  -9.0000 Kanata uehara11 0 NNN  0.000  0.000 0 nnn
         9064.0            -9.0            -9.0  1019.0000    -9.0000 RC   19.100   0.2000  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 0 NNN  0.000  0.000 0 nnn
        12005.0            -9.0            -9.0   642.0000    -9.0000 RC   19.800 100.0000  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 1 NNN  0.000  0.000 0 nnn
        13352.5            -9.0            -9.0   638.5000    -9.0000 RC   19.000   0.2000  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 0 NNN  0.000  0.000 0 nnn
        14698.0            -9.0            -9.0   639.0000    -9.0000 RC   19.100   0.2000  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 0 NNN  0.000  0.000 0 nnn
        16042.5            -9.0            -9.0   638.0000    -9.0000 RC   19.240   0.1800  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 0 NNN  0.000  0.000 0 nnn
        17085.0            -9.0            -9.0   337.0000    -9.0000 RC   19.200   0.2000  -9.0000  -9.0000  -9.0000 MITSuME ishimura08 0 NNN  0.000  0.000 0 nnn
        74052.0            -9.0            -9.0    -9.0000   300.0000 RC   21.060   0.0300  -9.0000  -9.0000  -9.0000 MDM GCN5840 0 NNN  0.000  0.000 0 nnn
        77184.0            -9.0            -9.0    -9.0000   300.0000 RC   21.130   0.0400  -9.0000  -9.0000  -9.0000 MDM GCN5840 0 NNN  0.000  0.000 0 nnn
        74052.0            -9.0            -9.0    -9.0000   300.0000 RC   21.100   0.0300  -9.0000  -9.0000  -9.0000 MDM GCN5847 0 NNN  0.000  0.000 0 nnn
        75348.0            -9.0            -9.0    -9.0000   300.0000 RC   21.090   0.0300  -9.0000  -9.0000  -9.0000 MDM GCN5847 0 NNN  0.000  0.000 0 nnn
