z=   1.3140000e+00 0.
TotalEnergy(erg)    1.1639884999671814e+05    4.3231874286644750e+04
TotalEnergy_common(erg)    5.7169987146970339e+05    2.0078420243635197e+05
Energy1(erg)    6.2717383510589944e+06    6.4259457987191563e+05
Energy2(erg)    5.2951008343036892e+06   -5.7171065785514796e+05
Energy3(erg)    8.6861504385640041e+05    2.6668886156615388e+05
Energy4(erg)    6.3629828722875995e+04    3.4170412535369956e+04
T_min_T_max    4.4133102652128493e+01    1.3539524917011551e+05
Interval1    4.4133102652128493e+01    1.9525788834627997e+02
Interval2    1.9525788834627997e+02    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    8.9761062614315979e+03
Interval4    8.9761062614315979e+03    1.3539524917011551e+05
