time_sec	flux	flux_err	band_init	band_norm	source
4700	7.068876431823577e-13	1.9553511982809936e-14	Rc	R	uehara11
5280	6.627509974131575e-13	9.156646477417127e-14	Rc	R	uehara11
6260	5.666963168191144e-13	4.176218967179044e-14	Rc	R	uehara11
6680	5.027480444658458e-13	4.167942136390866e-14	Rc	R	uehara11
7500	4.585116660178391e-13	3.801208406196705e-14	Rc	R	uehara11
8430	4.143338256925555e-13	6.869290006552153e-14	Rc	R	uehara11
9470	4.0304207865932193e-13	3.712522404912397e-14	Rc	R	uehara11
10600	3.510349757324837e-13	3.2334718415748796e-14	Rc	R	uehara11
11900	2.7628059968597293e-13	2.2904545638202525e-14	Rc	R	uehara11
13400	2.076588238970564e-13	4.3990818008358576e-14	Rc	R	uehara11
15100	2.9740645476273907e-13	5.75248002220604e-14	Rc	R	uehara11
9060	2.6902953008930505e-13	4.4861519013235485e-14	g'	R	ishimura08
12000	1.810505936012415e-13	3.3508409306523596e-14	g'	R	ishimura08
13400	1.966980040594693e-13	3.280000989501096e-14	g'	R	ishimura08
14700	2.1767068955314363e-13	4.0285968769836456e-14	g'	R	ishimura08
16000	1.6512010383615429e-13	3.056003249712402e-14	g'	R	ishimura08
17100	2.0220875398208192e-13	3.557111977845688e-14	g'	R	ishimura08
9060	2.9740645476273907e-13	5.478565014336739e-14	Rc	R	ishimura08
13400	3.2609969303958864e-13	6.007127084373124e-14	Rc	R	ishimura08
14700	2.9740645476273907e-13	5.478565014336739e-14	Rc	R	ishimura08
16000	2.614269703872945e-13	4.3342289809984826e-14	Rc	R	ishimura08
17100	2.712379104380316e-13	4.996510677191181e-14	Rc	R	ishimura08
9060	4.009036790648006e-13	6.299667184723325e-14	Ic	R	ishimura08
13400	5.383194130394738e-13	5.992424014734746e-14	Ic	R	ishimura08
14700	3.3345715594787273e-13	4.933873929842267e-14	Ic	R	ishimura08
16000	3.3345715594787273e-13	5.239834934257207e-14	Ic	R	ishimura08
17100	2.529531207350661e-13	6.997402595154257e-14	Ic	R	ishimura08
74100	4.8904676451345116e-14	1.352772517994251e-15	Rc	R	GCN5840
77200	4.585116660178392e-14	1.6902648279909899e-15	Rc	R	GCN5840
74100	4.713574655474595e-14	1.3038414152037336e-15	Rc	R	GCN5847
75300	4.7571888247756636e-14	1.3159057112806809e-15	Rc	R	GCN5847
75800	4.713574655474595e-14	1.3038414152037336e-15	Rc	R	GCN5847
76200	4.6703603432811546e-14	1.2918877252580551e-15	Rc	R	GCN5847
76800	4.501428849636787e-14	1.2451588848672636e-15	Rc	R	GCN5847
77200	4.501428849636787e-14	1.2451588848672636e-15	Rc	R	GCN5847
160000	1.911394755268126e-14	1.4085856558099395e-15	Rc	R	GCN5847
161000	2.2560586725194617e-14	1.247087082134093e-15	Rc	R	GCN5847
161000	2.2148809610783734e-14	1.2243251776519376e-15	Rc	R	GCN5847
161000	2.0199954443865154e-14	1.3026024273945278e-15	Rc	R	GCN5847
162000	2.095802673373935e-14	1.3514870329353364e-15	Rc	R	GCN5847
162000	1.911394755268126e-14	1.232570823285987e-15	Rc	R	GCN5847
163000	2.0765882389705683e-14	1.3390965253406822e-15	Rc	R	GCN5847
163000	2.038686232108835e-14	9.392216096399136e-16	Rc	R	GCN5847
164000	1.825367820241319e-14	1.1770959979844561e-15	Rc	R	GCN5847
246000	1.5323232457727178e-14	5.648781218451808e-16	Rc	R	GCN5851
247000	1.518274821813382e-14	4.1997628912955826e-16	Rc	R	GCN5851
249000	1.4104262753589288e-14	3.901438558459315e-16	Rc	R	GCN5851
250000	1.4768976178494318e-14	1.0883867886886372e-15	Rc	R	GCN5851
332000	1.089808999678689e-14	6.024163919349695e-16	Rc	R	GCN5853
334000	1.1411701154863478e-14	5.25736435484416e-16	Rc	R	GCN5853
335000	1.031217774286855e-14	7.599469240318985e-16	Rc	R	GCN5853
225	3.913397363184621e-12	2.5230605208007117e-13	RB	R	melandri08
247	3.6354146085117398e-12	2.00900435625886e-13	RB	R	melandri08
270	3.5039181125901893e-12	2.2590594916741608e-13	RB	R	melandri08
623	1.4078420996058967e-12	1.0373363941894322e-13	RB	R	melandri08
883	1.0484650257874554e-12	7.725375804492198e-14	RB	R	melandri08
1290	7.595457675613836e-13	5.5965400378673986e-14	RB	R	melandri08
233000	1.85487964638205e-14	3.421582346823379e-15	VJ	R	kann10
42200	1.334597755111364e-13	3.1959927204361035e-14	Rc	R	kann10
126000	3.2609969303958796e-14	1.5023394663479183e-15	Rc	R	kann10
129000	2.9740645476273975e-14	1.6439809495899128e-15	Rc	R	kann10
211000	1.825367820241319e-14	1.1770959979844561e-15	Rc	R	kann10
58300	7.999080027703744e-14	5.9886895737362795e-15	Ic	R	kann10
233000	1.4555932794502466e-14	2.6882449912462756e-15	Ic	R	kann10
