Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (erg/cm^2/s/A)
           9064.0000            1019.0000    1.1694986714642011e-18    1.9388665510065106e-19
          12005.0000             642.0000    7.8704530080616318e-19    1.4497910230861003e-19
          13352.5000             638.5000    8.5506618279940004e-19    1.4175811064846713e-19
          14698.0000             639.0000    9.4623657618933535e-19    1.7430321894684550e-19
          16042.5000             638.0000    7.1779384441422119e-19    1.3222251260407370e-19
          17085.0000             337.0000    8.7902197225649358e-19    1.5382573976481048e-19
