nan	nan	nan	R
133.0	0.149001	0.025067	R
216.0	0.110966	0.016953	R
441.0	0.088143	0.010663	R
508.0	0.081132	0.013025	R
552.0	0.090613	0.013843	R
575.0	0.080388	0.010373	R
642.0	0.069373	0.011137	R
776.0	0.081132	0.011759	R
910.0	0.07677	0.007397	R
915.0	0.083405	0.02463	R
1111.0	0.065041	0.008393	R
1245.0	0.050721	0.010059	R
1380.0	0.045834	0.007002	R
1495.0	0.065041	0.010942	R
1581.0	0.050256	0.009218	R
2715.0	0.047554	0.021898	R
3771.0	0.049339	0.008301	R
5659.0	0.048438	0.006637	R
5822.0	0.055615	0.009781	R
5985.0	0.066251	0.008015	R
6149.0	0.070015	0.010147	R
6311.0	0.058236	0.007515	R
6475.0	0.065041	0.005174	R
15996.0	0.123934	0.02085	R
27640.0	0.251878	0.042375	R
72987.0	0.129775	0.008103	R
142799.0	0.048887	0.003889	R
146890.0	0.044176	0.003514	R
166916.0	0.052625	0.006791	R
223766.0	0.028392	0.004115	R
253037.0	0.025893	0.006431	R
317981.0	0.015459	0.001995	R
323443.0	0.015602	0.001888	R
505266.0	0.007001	0.002068	R
