z=   6.0600001e-01 0.
TotalEnergy(erg)    2.0175798000192481e+49    2.0594338064907873e+49
TotalEnergy_common(erg)    1.2170802998710982e+49    4.5875114849636594e+48
Energy1(erg)    5.8115210209149062e+48    2.0868632383505979e+49
Energy2(erg)    6.1834615038608951e+48    2.6906415202562102e+48
Energy3(erg)    8.1808154754071158e+48    2.3459104217524354e+48
T_min_T_max    1.2889165579141701e+02    2.5551058431887905e+04
Interval1    1.2889165579141701e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    2.5551058431887905e+04
