z=   6.0600001e-01 0.
TotalEnergy(erg)    7.8596562220278950e+06    1.8081455116850643e+06
TotalEnergy_common(erg)    1.2745676730322471e+07    3.2270358028064892e+06
Energy1(erg)   -1.7042906674242210e+09   -8.3639493205811393e+08
Energy2(erg)    1.3779019437771855e+07    1.0550594326546181e+07
Energy3(erg)    3.2955437459564637e+06    8.0781631660582754e+05
T_min_T_max    4.1407222754247492e+01    2.2424034782687442e+04
Interval1    4.1407222754247492e+01    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    2.2424034782687442e+04
