76239.36	20.77	0.07	U	covino08
160522.56	22.113	0.13	U	covino08
76536.576	21.16	0.04	B	covino08
161426.304	22.75	0.05	B	covino08
59327.424	20.2	0.09	V	covino08
76044.96	20.35	0.04	V	covino08
76480.416	20.34	0.04	V	covino08
76725.792	20.35	0.04	V	covino08
76746.528	20.36	0.04	V	covino08
77012.64	20.36	0.04	V	covino08
77278.752	20.37	0.04	V	covino08
77564.736	20.39	0.04	V	covino08
77829.12	20.4	0.04	V	covino08
78094.368	20.4	0.04	V	covino08
78360.48	20.42	0.04	V	covino08
91207.296	20.62	0.04	V	covino08
91477.728	20.62	0.04	V	covino08
161845.344	21.94	0.04	V	covino08
246660.768	22.75	0.04	V	covino08
4099.68	18.15	0.06	R	covino08
4311.36	18.25	0.04	R	covino08
11412.576	18.94	0.04	R	covino08
11683.872	18.98	0.04	R	covino08
11982.816	18.97	0.04	R	covino08
12108.096	18.98	0.04	R	covino08
12242.016	19	0.04	R	covino08
36909.216	20	0.2	R	covino08
76852.8	19.78	0.04	R	covino08
78947.136	19.83	0.04	R	covino08
90406.368	20.05	0.04	R	covino08
90548.064	20.01	0.05	R	covino08
90707.904	20.03	0.04	R	covino08
90910.944	20.04	0.04	R	covino08
162086.4	21.34	0.04	R	covino08
247183.488	22.14	0.04	R	covino08
333122.112	22.87	0.05	R	covino08
506718.72	23.8	0.08	R	covino08
523226.304	24.03	0.05	R	covino08
58190.4	18.81	0.05	I	covino08
76978.944	19.14	0.03	I	covino08
162312.768	20.65	0.03	I	covino08
333662.112	22.23	0.05	I	covino08
506480.256	23.06	0.1	I	covino08
1455540.192	24.41	0.29	I	covino08
2666374.848	24.44	0.25	I	covino08
329.184	14.728	0.18	J	covino08
982.368	15.083	0.13	J	covino08
1188.864	15.161	0.11	J	covino08
2155.68	15.643	0.13	J	covino08
9549.792	16.9	0.05	J	covino08
86275.584	17.76	0.1	J	covino08
246867.264	19.9	0.08	J	covino08
136.512	14.435	0.15	H	covino08
584.928	14.02	0.1	H	covino08
1188.864	14.38	0.05	H	covino08
1458.432	14.52	0.1	H	covino08
10312.704	16.12	0.05	H	covino08
57627.072	16.62	0.04	H	covino08
86275.584	16.94	0.05	H	covino08
250140.96	19.01	0.07	H	covino08
234.144	13.42	0.2	K	covino08
785.376	13.392	0.12	K	covino08
1188.864	13.66	0.07	K	covino08
1809.216	14.044	0.14	K	covino08
11707.2	15.31	0.05	K	covino08
86275.584	16.1	0.05	K	covino08
248335.2	18.2	0.06	K	covino08
139.104	17.575	0.15	R	covino08
175.392	17.2	0.1	R	covino08
373.248	16.52	0.1	R	covino08
469.152	16.39	0.1	R	covino08
571.104	16.6	0.1	R	covino08
671.328	16.68	0.1	R	covino08
767.232	16.82	0.1	R	covino08
869.184	16.97	0.1	R	covino08
970.272	17	0.1	R	covino08
1066.176	17.1	0.1	R	covino08
1168.992	17.03	0.1	R	covino08
1268.352	17.2	0.1	R	covino08
1364.256	17.16	0.1	R	covino08
1467.072	17.272	0.12	R	covino08
2832.192	17.912	0.12	R	covino08
3400.704	17.982	0.12	R	covino08
