time_sec	flux	flux_err	band_init	band_norm	source
578	1.820960128510623e-12	1.0047801923710285e-13	b_swift	R	arXiv2004.12267
751	3.437956969677323e-12	1.8970163109398068e-13	b_swift	R	arXiv2004.12267
1815	3.0667507384461654e-12	3.4603365235374574e-13	V	R	arXiv2004.12267
1915	3.038634598675936e-12	3.7031798099568586e-13	V	R	arXiv2004.12267
2014	2.6710282326575247e-12	3.497179151133292e-13	V	R	arXiv2004.12267
2112	3.0107762292245407e-12	3.3971782641398225e-13	V	R	arXiv2004.12267
2212	2.391544567309755e-12	3.5659289314361815e-13	V	R	arXiv2004.12267
2312	2.5508121592418726e-12	3.571388826065109e-13	V	R	arXiv2004.12267
2412	1.8479000555513495e-12	2.9236504917865874e-13	V	R	arXiv2004.12267
2510	2.458546792890251e-12	3.889783713421281e-13	V	R	arXiv2004.12267
2614	2.4360067004093263e-12	4.076289519020409e-13	V	R	arXiv2004.12267
2714	2.2422213241796223e-12	3.547524909390297e-13	V	R	arXiv2004.12267
2814	2.4136732567383837e-12	2.7234432917783245e-13	V	R	arXiv2004.12267
2914	1.4017755430364363e-12	1.8353457083447214e-13	V	R	arXiv2004.12267
3013	1.5946981063582074e-12	2.9597905663425344e-13	V	R	arXiv2004.12267
3113	1.8141720784440522e-12	3.699035470481709e-13	V	R	arXiv2004.12267
1849	4.733785563747962e-12	3.778100301158651e-13	I	R	arXiv2004.12267
1947	4.562559917952454e-12	3.641442724419179e-13	I	R	arXiv2004.12267
2045	4.2776828333950775e-12	3.4140783488120865e-13	I	R	arXiv2004.12267
2145	3.760179530415209e-12	3.3234488989557637e-13	I	R	arXiv2004.12267
2245	3.5909435736560852e-12	3.173869058523855e-13	I	R	arXiv2004.12267
2345	3.3978842537610635e-12	3.897402622344774e-13	I	R	arXiv2004.12267
2445	3.3978842537610635e-12	3.003232848484328e-13	I	R	arXiv2004.12267
2549	3.1275811062412184e-12	3.587362574686938e-13	I	R	arXiv2004.12267
2648	2.9054177196261006e-12	2.3188544165528433e-13	I	R	arXiv2004.12267
