time_sec	flux	flux_err	band_init	band_norm	source
76239.36	3.903533087103605e-14	3.692838556515913e-15	U	R	covino08
160522.56	1.1330729322042571e-14	1.5671373950042529e-15	U	R	covino08
76536.576	5.86516694227464e-14	3.4427710607838547e-15	B	R	covino08
161426.304	1.3560645975735017e-14	8.797713322983631e-16	B	R	covino08
59327.424	1.20807353819292e-13	1.0286596310774865e-14	V	R	covino08
76044.96	1.052188065755449e-13	4.384402399336304e-15	V	R	covino08
76480.416	1.0619238420591299e-13	4.4249707752517e-15	V	R	covino08
76725.792	1.052188065755449e-13	4.384402399336304e-15	V	R	covino08
76746.528	1.0425415475854317e-13	4.344205956526911e-15	V	R	covino08
77012.64	1.0425415475854317e-13	4.344205956526911e-15	V	R	covino08
77278.752	1.032983469225586e-13	4.304378036920291e-15	V	R	covino08
77564.736	1.0141293960858684e-13	4.225814283726903e-15	V	R	covino08
77829.12	1.0048318018966898e-13	4.187071785500769e-15	V	R	covino08
78094.368	1.0048318018966898e-13	4.187071785500769e-15	V	R	covino08
78360.48	9.864915545931377e-14	4.110649112692385e-15	V	R	covino08
91207.296	8.205279356093244e-14	3.4190890076528658e-15	V	R	covino08
91477.728	8.205279356093244e-14	3.4190890076528658e-15	V	R	covino08
161845.344	2.432726979476131e-14	1.013702241346684e-15	V	R	covino08
246660.768	1.1537012723429239e-14	4.807401633990132e-16	V	R	covino08
4099.68	6.427939333946225e-13	3.5522105493635167e-14	R	R	covino08
4311.36	5.862350347281165e-13	2.1597696831292918e-14	R	R	covino08
11412.576	3.1050726742403927e-13	1.1439510483790535e-14	R	R	covino08
11683.872	2.9927591638945885e-13	1.1025732220328005e-14	R	R	covino08
11982.816	3.020450823493068e-13	1.1127752064474763e-14	R	R	covino08
12108.096	2.9927591638945885e-13	1.1025732220328005e-14	R	R	covino08
12242.016	2.9381351531077264e-13	1.0824489927596204e-14	R	R	covino08
36909.216	1.1696926725074828e-13	2.154653528880077e-14	R	R	covino08
76852.8	1.432424594914288e-13	5.277247230540278e-15	R	R	covino08
78947.136	1.3679548681779107e-13	5.039731979768147e-15	R	R	covino08
90406.368	1.1170478301682465e-13	4.115356291050797e-15	R	R	covino08
90548.064	1.1589688656274044e-13	5.3372488664757614e-15	R	R	covino08
90707.904	1.1378152998539114e-13	4.191866476838666e-15	R	R	covino08
90910.944	1.1273837464829997e-13	4.153435213976853e-15	R	R	covino08
162086.4	3.404644484744609e-14	1.2543173820027726e-15	R	R	covino08
247183.488	1.6295653040590722e-14	6.003540443498766e-16	R	R	covino08
333122.112	8.319012355086e-15	3.8310467674508624e-16	R	R	covino08
506718.72	3.532415398680608e-15	2.6027798525646675e-16	R	R	covino08
523226.304	2.858062813267046e-15	1.316186565733865e-16	R	R	covino08
58190.4	2.569426371801308e-13	1.3624979984016033e-14	I	R	covino08
76978.944	1.8959905887574466e-13	7.231187239447315e-15	I	R	covino08
162312.768	4.718850052223519e-14	1.7997393280768723e-15	I	R	covino08
333662.112	1.1011238699056109e-14	5.838965012594796e-16	I	R	covino08
506480.256	5.126679610742354e-15	4.910431741434329e-16	I	R	covino08
1455540.192	1.4785505503817823e-15	3.968289714300213e-16	I	R	covino08
2666374.848	1.4382559430977808e-15	3.3332219536447303e-16	I	R	covino08
329.184	6.0334596628812824e-12	1.1034699498067335e-12	J	R	covino08
982.368	4.350772888252025e-12	6.199001316901276e-13	J	R	covino08
1188.864	4.04917375776462e-12	5.158339750787047e-13	J	R	covino08
2155.68	2.5975649381987343e-12	3.7010225277697345e-13	J	R	covino08
9549.792	8.161432884771912e-13	7.338534645167654e-14	J	R	covino08
86275.584	3.696293202059015e-13	4.4428439592131614e-14	J	R	covino08
246867.264	5.1495160201290073e-14	5.496609238183634e-15	J	R	covino08
