time_sec	flux	flux_err	band_init	band_norm	source
5531.4	4.407127327322618e-15	1.376480363049836e-15	J	R	arXiv1703.09052
11946.6	2.3340515574663853e-15	1.0633735879826146e-15	H	R	arXiv1703.09052
12670.2	1.2474012109515147e-15	7.445612794714694e-16	K	R	arXiv1703.09052
15795	3.3431479608052454e-15	1.1442466292327076e-15	J	R	arXiv1703.09052
86274	2.0518971959864214e-15	8.379480240740093e-16	J	R	arXiv1703.09052
6154.2	2.1281692380255547e-15	1.303718015679276e-15	K	R	arXiv1703.09052
8233.2	3.221888042698458e-15	1.501962954555647e-15	H	R	arXiv1703.09052
10128.6	3.803256340757001e-15	1.4653575758577952e-15	J	R	arXiv1703.09052
16491.6	1.3677482296509443e-15	9.01740242482349e-16	K	R	arXiv1703.09052
18138.6	3.838447438398465e-15	1.6388682406433017e-15	J	R	arXiv1703.09052
67302	1.8986972176199064e-15	9.883842167602257e-16	Ks	R	arXiv1703.09052
68706	2.4894903379450916e-15	1.2984416870297363e-15	H	R	arXiv1703.09052
70146	2.5127865454314976e-15	1.0889672018707112e-15	J	R	arXiv1703.09052
246726	1.1380349452403061e-15	5.005976301174361e-16	J	R	arXiv1703.09052
