time_sec	flux	flux_err	band_init	band_norm	source
227.4	1.475985335126772e-12	9.560018610922388e-14	r'	R	arXiv1706.03974
300.6	1.1196493762991058e-12	9.307094308051965e-14	r'	R	arXiv1706.03974
375	9.662333927667962e-13	8.919520110680187e-14	r'	R	arXiv1706.03974
449.4	8.036779305330403e-13	8.896570248243412e-14	r'	R	arXiv1706.03974
523.8	6.502525178544508e-13	8.394372493201189e-14	r'	R	arXiv1706.03974
598.2	6.09652055648225e-13	7.870244721609103e-14	r'	R	arXiv1706.03974
672.6	5.261166456264533e-13	8.728393858646393e-14	r'	R	arXiv1706.03974
747	5.509117592402384e-13	8.125732470074085e-14	r'	R	arXiv1706.03974
898.8	3.4441498800600956e-13	2.2307902503213293e-14	r'	R	arXiv1706.03974
997.8	3.1701662821550546e-13	2.3441364737159125e-14	r'	R	arXiv1706.03974
1246.8	2.5887019002832267e-13	1.6767130238941162e-14	r'	R	arXiv1706.03974
1467	2.0374269313936142e-13	1.693612750352624e-14	r'	R	arXiv1706.03974
1758.6	2.1138883364737667e-13	1.1755219099914575e-14	r'	R	arXiv1706.03974
2076.6	1.9637312099902894e-13	1.092020341305416e-14	r'	R	arXiv1706.03974
2401.8	1.9102140827622325e-13	1.0622597553128162e-14	r'	R	arXiv1706.03974
2731.2	1.8927011347848625e-13	8.795009866900839e-15	r'	R	arXiv1706.03974
3058.2	1.6333604766535374e-13	1.057934397011588e-14	r'	R	arXiv1706.03974
3382.2	1.7582557344353756e-13	9.777565368683112e-15	r'	R	arXiv1706.03974
6155.4	9.751738402735526e-14	2.7616402656907558e-15	r'	R	arXiv1706.03974
9079.2	6.040627320058052e-14	2.806960692619871e-15	r'	R	arXiv1706.03974
1104.6	2.599491180970363e-13	2.059762773600571e-14	g'	R	arXiv1706.03974
1320	2.1423397618778353e-13	1.840582954026969e-14	g'	R	arXiv1706.03974
1554	1.86589992991078e-13	1.3642002808385927e-14	g'	R	arXiv1706.03974
1863	1.7174667914206511e-13	1.2556775642834397e-14	g'	R	arXiv1706.03974
2184.6	1.6102316117928962e-13	1.1772755772213814e-14	g'	R	arXiv1706.03974
2511	1.5096919815680413e-13	1.1037688528845015e-14	g'	R	arXiv1706.03974
2934.6	1.4024531052679054e-13	1.1112638962187305e-14	g'	R	arXiv1706.03974
3165.6	1.267326010495549e-13	1.004193034984649e-14	g'	R	arXiv1706.03974
3490.8	1.1881967178295746e-13	1.0208346331353846e-14	g'	R	arXiv1706.03974
1177.2	3.178549533328138e-13	2.8574349649052846e-14	i'	R	arXiv1706.03974
1395	2.692954301839398e-13	2.651340149998216e-14	i'	R	arXiv1706.03974
1656	2.524811639792231e-13	2.0572854315127836e-14	i'	R	arXiv1706.03974
1965	2.005529172847479e-13	1.802919577481492e-14	i'	R	arXiv1706.03974
2287.2	2.219366282134079e-13	1.8084002178478788e-14	i'	R	arXiv1706.03974
2617.2	2.005529172847479e-13	1.9745377834043722e-14	i'	R	arXiv1706.03974
2943.6	1.987142370871649e-13	1.7863903114412318e-14	i'	R	arXiv1706.03974
3271.2	2.3026555828224786e-13	1.8762666131886547e-14	i'	R	arXiv1706.03974
3594.6	1.9152654911190473e-13	1.8856689439703774e-14	i'	R	arXiv1706.03974
84629.4	9.51106136428525e-15	2.5618610517097416e-15	i'	R	arXiv1706.03974
882	3.081142842002658e-13	2.8378374309522517e-14	R	R	12198
1800	1.7730126439288384e-13	1.6330049934402015e-14	R	R	12198
1206	3.3008333194120517e-13	3.336239720923086e-14	I	R	12198
1980	2.0826850257879687e-13	2.1050249548629705e-14	I	R	12198
5988	8.51249623182995e-14	2.1345428151680087e-14	v_swift	R	12203
3436	1.153840242197326e-13	2.4883776984262044e-14	b_swift	R	12203
397	2.844859407231766e-13	3.8588596542949885e-14	u_swift	R	12203
45915	2.3325936150563355e-14	4.297863062099313e-15	Rc	R	12204
74480	1.6589721008895317e-14	1.834828024177906e-15	Rc	R	12251
75689.6	7.254256841458434e-15	1.2512505651100408e-15	B	R	12251
334890	5.64727689628274e-15	4.686937644174766e-16	Rc	R	12251
