139	14.5	0.1	R	14008
110.4	13.9	0	R	14013
639	17	0.23	v_swift	14017
563.5	17.51	0.17	b_swift	14017
422.5	17.33	0.06	u_swift	14017
1426	19.6	0	uvw1_swift	14017
1575	19.6	0	uvm2_swift	14017
1526	20	0	uvw2_swift	14017
20776.6	19.95	0.06	R	14019
29482.3	20.58	0.07	R	14019
14491	19.4	0	g'	14023
14491	19.1	0	Rc	14023
14491	17.92	0.14	Ic	14023
110981	22.1	0	R	14024
32794	20.35	0.05	Rc	14043
35403	19.65	0.11	Ic	14043
38698.6	20.24	0.12	none	14201
41929.9	20.35	0.16	none	14201
44997.1	20.38	0.18	none	14201
47900.2	20.55	0.22	none	14201
50725.4	20.84	0.36	none	14201
205566	23.7	0	R	14255
19892.736	19.79	0.05	R	14256
20776.608	19.85	0.04	R	14256
21384.864	19.78	0.04	R	14256
21992.26	19.96	0.05	R	14256
23046.336	19.95	0.05	R	14256
24306.05	20.07	0.05	R	14256
25426.656	20.12	0.05	R	14256
26650.08	20.06	0.04	R	14256
27871.78	20.24	0.05	R	14256
29797.632	20.32	0.04	R	14256
110078.784	23.3	0	R	14256
373985.856	21.2	0	R	14256
