time_sec	flux	flux_err	band	source
-6139601.0	4.596861953137947e-14	2.5403197938832627e-15	R	manual
-5861083.0	1.313594924648707e-14	1.2098656366914999e-15	R	manual
-6107952.08	1.579288459399081e-14	7.272892128299713e-16	R	manual
-6172601.6	4.3164109418005745e-14	5.2644652458080975e-15	Ic	manual
-6171150.8	4.724799246024481e-14	5.223141049802703e-15	Rc	manual
-6170499.2	4.681482026166343e-14	5.17525500482529e-15	Rc	manual
-6169851.2	4.389179683839947e-14	1.4149393961283196e-14	Rc	manual
-5992808.0	1.3119882682406022e-13	1.2288819280767432e-14	V	manual
-5992808.0	4.7693748999733286e-14	4.392756619031422e-15	R	manual
-3238965.2	6.172505161861401e-14	1.1370174697704689e-14	R	manual
-5800719.0	5.734049817594893e-14	1.0562510105983383e-14	R	manual
-5970439.0	2.2171748048877475e-13	8.194902815165455e-14	g'	manual
