125	17.36	0	R	19099
1063	19	0	R	19100
435	18	0	R	19101
2942.4	19.3	0	R	19109
115	17.3	0	R	19116
2647	19.1	0	R	19116
3400	19	0	R	19116
9200	20	0	R	19116
135	17	0	R	19116
167	18.1	0	R	19116
189	18.5	0	R	19116
267	17.8	0	R	19116
251	17.7	0	R	19116
324	18.9	0	R	19116
418	19.6	0	R	19116
530	17.9	0	R	19116
662	18	0	R	19116
896	18.7	0	R	19116
827	18.7	0	R	19116
1020	18.2	0	R	19116
1223	19.1	0	R	19116
1439	19	0	R	19116
1656	18.9	0	R	19116
2305	18.9	0	R	19116
1871	19.1	0	R	19116
2088	19.1	0	R	19116
3097	19.1	0	R	19116
2969	19.7	0	R	19116
3693	19	0	R	19116
4711	19.2	0	R	19116
4977	19.4	0	R	19116
6506	19.5	0	R	19116
7301	20	0	R	19116
9571	19.9	0	R	19116
10096	19.8	0	R	19116
11418	20.9	0	R	19116
13724	20.3	0	R	19116
4008	19.4	0.25	v_swift	19122
1484	19.71	0.35	b_swift	19122
7368	20.1	0	b_swift	19122
444	19.44	0.2	u_swift	19122
1546	19.22	0	u_swift	19122
4237.5	20.5	0	uvw1_swift	19122
4326	21.1	0	uvm2_swift	19122
4183.5	20.7	0	uvw2_swift	19122
28890	20.8	0.15	R	19124
36684	21.16	0.14	R	19125
36540	22.19	0.41	B	19125
