Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0            95.7     8.110    -9.000 v   84.983  -9.0000   0.3815   0.2818  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           113.8    10.000    -9.000 v   84.830  -9.0000   0.2828   0.2241  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           133.8    10.000    -9.000 v   85.562  -9.0000   0.5418   0.3598  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           158.8    15.000    -9.000 v   85.494  -9.0000   0.3841   0.2832  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           188.8    15.000    -9.000 v   85.902  -9.0000   0.5614   0.3682  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           223.8    20.000    -9.000 v   85.538  -9.0000   0.3421   0.2597  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           265.6    21.779    -9.000 v   86.412  -9.0000   0.7477   0.4386  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           393.6    99.500    -9.000 v   85.061 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           532.6    33.500    -9.000 v   86.981  -9.0000   0.7154   0.4276  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           687.6    45.500    -9.000 v   86.069 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           897.0    86.835    -9.000 v   87.110  -9.0000   0.7180   0.4284  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1010.0    26.208    -9.000 v   85.793 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1154.6   111.500    -9.000 v   86.053 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1436.6   141.500    -9.000 v   86.625 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1617.1    34.000    -9.000 v   86.914  -9.0000   0.6411   0.4004  -9.0000 UVOT oates09 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          5477.1   544.000    -9.000 v   88.321 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          6843.1   611.000    -9.000 v   88.630 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         10997.6    99.500    -9.000 v   86.914 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         17844.1   454.000    -9.000 v   87.919 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         29794.1   834.000    -9.000 v   89.218 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         81887.6  6230.500    -9.000 v   88.552 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        101987.6  8929.500    -9.000 v   89.364 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
           -9.0            -9.0        122177.1  6381.000    -9.000 v   88.429 100.0000  -9.0000  -9.0000  -9.0000 UVOT oates09 1 NNN  0.000  0.000 0 nnn
