118.6	0.001	1.3884881111805006e-11	2.4920341840985257e-12
138.6	0.001	1.2694539898636198e-11	2.2826294059574747e-12
163.6	0.001	1.1204440227230976e-11	2.0202044100821005e-12
174.9	0.001	2.0898589148563987e-11	1.773569078177156e-12
189.3	0.001	2.0144355073330958e-11	1.8556531581458286e-12
195.8	0.001	8.631863468236735e-12	1.589986443149685e-12
203.1	0.001	1.9777498843036025e-11	1.8227645014300725e-12
216.9	0.001	1.7712512390762666e-11	1.5111046955865108e-12
230.7	0.001	1.691707858597628e-11	1.5657474079650097e-12
244.7	0.001	1.4337999658230529e-11	1.439466471569353e-12
249.5	0.001	7.718181046960915e-12	1.4246270974408588e-12
258.4	0.001	1.3820538511162616e-11	1.388706794299649e-12
272.4	0.001	1.2607104852980802e-11	1.2695037280787072e-12
286.7	0.001	1.3820538511162616e-11	1.4949830290393304e-12
301.1	0.001	1.2040955866019673e-11	1.2137993692854657e-12
312.5	0.001	7.188584154103262e-12	1.3442528924566196e-12
322.3	0.001	1.1500220417175726e-11	9.188424629156715e-13
351.3	0.001	1.0111904595317704e-11	7.510432333429108e-13
376.	0.001	6.8799195671366775e-12	1.2919739741790043e-12
380.2	0.001	9.139713090513661e-12	7.963692822073442e-13
409.2	0.001	9.056111536663886e-12	7.893168031134863e-13
438.	0.001	8.414225798052726e-12	6.801804294017696e-13
453.5	0.001	5.326542042796064e-12	1.0158451648657937e-12
467.2	0.001	8.649419527238078e-12	6.984726517107624e-13
496.	0.001	7.67546970108791e-12	7.258959630489507e-13
524.9	0.001	7.605254672656867e-12	7.194371145397669e-13
551.5	0.001	5.044542193865631e-12	9.57097950907997e-13
553.8	0.001	6.687148394914196e-12	6.348296286854451e-13
583.	0.001	7.06621034287153e-12	7.748701558638581e-13
611.7	0.001	6.565366285601143e-12	6.235840423404077e-13
640.6	0.001	6.5053124504715686e-12	6.180365193413998e-13
692.5	0.001	4.600685628847943e-12	8.820198923429474e-13
744.6	0.001	5.583443934704465e-12	2.0570168226761917e-13
769.	0.001	4.02566245738689e-12	8.449793092008191e-13
804.6	0.001	5.234824895950481e-12	2.4107260233697157e-13
865.6	0.001	5.092161382397764e-12	2.345027045554251e-13
925.6	0.001	4.9079729306377345e-12	2.2602051264475454e-13
985.6	0.001	4.95338584571221e-12	2.737342256766693e-13
1045.6	0.001	4.4761245058637726e-12	2.061331571658893e-13
1105.6	0.001	4.314218709737578e-12	1.9867711949865532e-13
1165.6	0.001	4.435087149118482e-12	2.4509198039223966e-13
1225.6	0.001	3.934614221232691e-12	2.5367396077254233e-13
1285.6	0.001	3.688944802194016e-12	2.378350675382508e-13
1345.6	0.001	3.9710207589224594e-12	2.1944672320056803e-13
1465.6	0.001	3.655124352458312e-12	2.356545825002851e-13
1525.6	0.001	3.8273850587616e-12	2.115091208437693e-13
1585.6	0.001	3.588410813523217e-12	2.313534015693839e-13
1645.6	0.001	4.196644270935977e-12	5.797878490222467e-13
1705.6	0.001	3.3954876592064483e-12	2.501887837635022e-13
1765.6	0.001	3.5229149339200887e-12	2.2713072603907436e-13
1825.6	0.001	3.3954876592064483e-12	2.1891518579306448e-13
1886.6	0.001	3.4269057201621958e-12	2.5250375211198474e-13
1946.6	0.001	3.0967215458454157e-12	2.281748823644276e-13
2006.6	0.001	2.9847101023289587e-12	2.1992157396408842e-13
2066.6	0.001	3.0967215458454157e-12	2.566967426599811e-13
2126.6	0.001	3.012327285291168e-12	2.2195648326424591e-13
2186.6	0.001	2.9573461152258096e-12	2.45143485927911e-13
2426.6	0.001	2.7472751321026138e-12	2.7833673769617457e-13
2486.6	0.001	2.4825737235469705e-12	2.2865349650637667e-13
2546.6	0.001	2.3062275393460997e-12	2.336525534649995e-13
2606.6	0.001	2.437261645818702e-12	2.0203208981806082e-13
2666.6	0.001	2.7472751321026138e-12	2.024267183244906e-13
2726.6	0.001	2.285083917861943e-12	2.7360321648295225e-13
2786.6	0.001	2.027225932125544e-12	2.427287379827029e-13
2846.6	0.001	2.392776606727219e-12	2.4242116378145883e-13
2907.6	0.001	2.202430200242628e-12	2.637067208583725e-13
2967.6	0.001	2.414916696407654e-12	2.669064646102742e-13
3027.6	0.001	2.4598133505041243e-12	2.2655718861885078e-13
3087.6	0.001	2.4598133505041243e-12	2.2655718861885078e-13
3101.95	0.001	2.1595126551943286e-12	2.2680661234635527e-13
3147.6	0.001	2.0459836230079966e-12	2.261304732705369e-13
3207.6	0.001	2.22280903628239e-12	2.2520111234978758e-13
3267.6	0.001	1.7175213801105047e-12	2.6892226836010034e-13
3283.2	0.001	2.027225932125544e-12	3.7342882766569665e-14
3304.25	0.001	2.3029905391944504e-12	1.953635918947268e-13
3327.6	0.001	1.990224888354722e-12	2.3829843916094425e-13
3387.6	0.001	2.08402129906775e-12	2.4952909877262814e-13
3447.6	0.001	2.22280903628239e-12	2.2520111234978758e-13
3507.6	0.001	2.122766148334437e-12	2.1506539251024403e-13
3567.6	0.001	2.24337643537323e-12	2.479471337649782e-13
3627.6	0.001	1.6402201832132808e-12	2.2660479910917178e-13
3630.45	0.001	2.0249716763231034e-12	1.5121109179546599e-13
3687.6	0.001	2.08402129906775e-12	2.4952909877262814e-13
3747.6	0.001	1.971978396631858e-12	2.1795111314431759e-13
3807.6	0.001	1.7984656702356404e-12	2.3190274025858006e-13
3868.6	0.001	2.0649148766698534e-12	2.472414022102902e-13
3928.6	0.001	1.831901643915838e-12	2.362141341583788e-13
3988.6	0.001	1.6251825539625368e-12	2.394957587120641e-13
4048.6	0.001	2.122766148334437e-12	2.1506539251024403e-13
4108.6	0.001	1.831901643915838e-12	2.02469257850039e-13
4168.6	0.001	2.008640212789328e-12	2.4050338750376035e-13
4228.6	0.001	1.7819772376178927e-12	2.626018778569556e-13
4288.6	0.001	1.5663981133365044e-12	2.308329631548085e-13
4348.6	0.001	1.4417904708346578e-12	2.2574948318366022e-13
4408.6	0.001	2.182238198497467e-12	2.210907287545291e-13
4468.6	0.001	1.5097399633547387e-12	2.641991673835113e-13
4528.6	0.001	1.6102827905274975e-12	2.9662506045709486e-13
4545.5	0.001	1.7282181108348658e-12	3.5104239327986955e-13
4588.6	0.001	1.6102827905274975e-12	2.521313013885307e-13
4648.6	0.001	1.7819772376178927e-12	2.133640257587765e-13
