Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
           7465.0000               0.0010    1.3811025968588227e-04    2.5440850743769011e-06
           8277.1000               0.0010    1.2712352922556635e-04    2.3417020143213773e-06
          28926.7000               0.0010    2.5836038974219524e-05    4.7591743933307984e-07
          30473.3000               0.0010    2.4673225655609195e-05    1.1362440645237783e-06
          30602.9000               0.0010    2.5364478111761919e-05    7.0084645047651000e-07
          37497.6000               0.0010    1.7547931422577903e-05    6.4648970351524643e-07
          40798.1000               0.0010    1.7227645573642754e-05    6.3468993643547526e-07
         101969.3000               0.0010    4.6582835434912563e-06    2.1452189109928719e-07
         113598.7000               0.0010    4.0199987586212779e-06    2.5917890549398651e-07
         199739.5000               0.0010    1.8374939333963973e-06    2.5385917567840896e-07
         203869.4000               0.0010    2.2295946580062258e-06    2.4642391539535709e-07
