Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            174.9000               2.5000    7.5654077271329621e+47    4.8775987557930369e+46
            189.3000               2.5000    7.2917595389567907e+47    5.3727671358224612e+46
            203.1000               2.5000    7.1586699264021921e+47    5.2747030824712211e+46
            216.9000               2.5000    6.4096208097437897e+47    4.1324353708771366e+46
            230.7000               2.5000    6.1211403483135567e+47    4.5102230156482974e+46
            244.7000               2.5000    5.1859978960818400e+47    4.2988326449683842e+46
            258.4000               2.5000    4.9984152859525040e+47    4.1433396686481258e+46
            272.4000               2.5000    4.5586089141344970e+47    3.7787706837542452e+46
            286.7000               2.5000    4.9984152859525040e+47    4.6037107429423604e+46
            301.1000               2.5000    4.3534377125822476e+47    3.6086979847840886e+46
            322.3000              10.0000    4.1575007363691876e+47    2.2975198788629204e+46
            351.3000              10.0000    3.6545367539875735e+47    1.6829764187555115e+46
            380.2000              10.0000    3.3024202094540396e+47    2.1291490539192857e+46
            409.2000              10.0000    3.2721434385374379e+47    2.1096288977719040e+46
            438.0000              10.0000    3.0397112637863243e+47    1.6798065706782464e+46
            467.2000              10.0000    3.1248727220575852e+47    1.7268685330681916e+46
            496.0000              10.0000    2.7722496172806154e+47    2.0426690645029993e+46
            524.9000              10.0000    2.7468334796413953e+47    2.0239417616760232e+46
            553.8000              10.0000    2.4145284739503704e+47    1.7790903778491964e+46
            583.0000              10.0000    2.5517159698669492e+47    2.3502173291660524e+46
            611.7000              10.0000    2.3704583620132958e+47    1.7466183184206698e+46
            640.6000              10.0000    2.3487258687986098e+47    1.7306052251885721e+46
           3101.9500              96.6500    7.7773621818162825e+46    6.4468939457523394e+45
           3304.2500              96.5500    8.2953043444975616e+46    4.5841547220855801e+45
           3630.4500             221.0500    7.2917592887678214e+46    2.6863834757382058e+45
