time_sec	flux	flux_err	band_init	band_norm	source
1440	9.381830245944238e-15	1.792731046664023e-15	g'	R	17729
1440	9.32994885574175e-15	1.719420836561423e-15	r'	R	17729
1440	1.488388326305607e-14	2.7805807491909586e-15	i'	R	17729
1440	2.1447003628626884e-14	4.224879944400705e-15	z'	R	17729
1440	1.0266258072733497e-13	3.9454861964203455e-14	J	R	17729
3480	9.381830245944238e-15	1.792731046664023e-15	g'	R	17732
3480	9.32994885574175e-15	1.719420836561423e-15	r'	R	17732
3480	1.1290580072706548e-14	2.109286201894112e-15	i'	R	17732
3480	1.2341462424126826e-14	2.4311646504629515e-15	z'	R	17732
14958	5.012392452374873e-15	1.0620060232454734e-15	r	R	17736
14958	5.31447110642362e-15	1.2829363603299211e-15	i	R	17736
