1800	19.4	0	R	13319
2820	23.6	0	r	13321
17964	18.5	0	J	13325
17964	17.6	0	H	13325
17964	16	0	Ks	13325
780	17.7	0	Unfiltered	13329
957	18.6	0	Unfiltered	13329
1150	18.9	0	Unfiltered	13329
1355	18.4	0	Unfiltered	13329
1559	18.3	0	Unfiltered	13329
1560	18.4	0	Unfiltered	13329
1764	18.4	0	Unfiltered	13329
1969	18.4	0	Unfiltered	13329
2179	18.4	0	Unfiltered	13329
1400	20	0	Unfiltered	13329
414	20.4	0	u_swift	13331
1448.5	19.8	0	v_swift	13331
1373.5	20.4	0	b_swift	13331
1233	20.7	0	u_swift	13331
1497.5	20.4	0	uvw1_swift	13331
1386.5	19.9	0	uvm2_swift	13331
1423.5	20.4	0	uvw2_swift	13331
1743.05	21	0	Rc	13337
2074.56	21.8	0	Rc	13337
2437.57	21.5	0	Rc	13337
3017.66	22.5	0	Rc	13337
3777.34	20.2	0	Z	13337
4512.6	19.3	0	Ic	13337
