time_sec	flux	flux_err	band_init	band_norm	source
43	7.526458607637373e-12	2.0931396414900966e-12	z	R	GCN4971
300	1.9023077634898552e-11	3.5041803987988667e-12	R	R	GCN4976
1036	1.6618456228534168e-11	6.069552408481289e-13	z	R	GCN4971
4720	3.2854183429339993e-12	3.1984593301937787e-13	z	R	GCN4971
42840	4.778381059665507e-14	4.4010515986523555e-15	R	R	GCN4982
29196	2.652925488363399e-13	3.3384337220213936e-14	Ks	R	GCN4984
138	1.724013890978115e-11	7.94336740375517e-12	V	R	GCN4966
393	1.0978443237578922e-11	2.580606391262887e-13	V	R	GCN4978
5996	3.1662176152464857e-13	9.895074293924297e-15	V	R	GCN4978
675	3.8951626755552305e-12	4.851153809606192e-13	B	R	GCN4978
10765	1.350596438122277e-13	3.3903999172340074e-14	B	R	GCN4978
656	2.4698521458800093e-12	2.415824466280673e-13	U	R	GCN4978
6610	2.0168377221878014e-13	3.859922637848231e-14	U	R	GCN4978
632	5.930777567568662e-13	1.137139372908873e-13	uvw1_swift	R	GCN4978
6405	5.56047171888067e-14	2.0943666433407142e-14	uvw1_swift	R	GCN4978
608	1.4468463686599834e-13	4.224583938296828e-14	uvm2_swift	R	GCN4978
11600	5.55507139962014e-13	4.447125223210316e-14	J	R	cenko10
11600	7.145899070668246e-13	8.907649463375637e-14	H	R	cenko10
11600	9.369686332020606e-13	1.243632018149774e-13	Ks	R	cenko10
10100	3.3019034622574665e-13	1.8258285561675315e-14	Rc	R	cenko10
10800	3.852699099246468e-13	2.5637821886645837e-14	i'	R	cenko10
11500	1.961285243515325e-13	1.650800670603972e-14	V	R	cenko10
12200	2.6715565507954263e-13	1.4772703973979406e-14	Rc	R	cenko10
13000	3.1172030419685667e-13	2.3535822061403028e-14	i'	R	cenko10
13700	1.7240138909781148e-13	2.0795315996411495e-14	V	R	cenko10
14400	2.2221039514036434e-13	1.842476771576983e-14	Rc	R	cenko10
15100	2.4533815298061194e-13	2.0734806215794828e-14	i'	R	cenko10
15500	3.636550687717869e-13	3.408301780608733e-14	J	R	cenko10
15500	5.835215208615449e-13	6.886257155295009e-14	H	R	cenko10
15500	4.652914286879595e-13	7.205161784252002e-14	Ks	R	cenko10
15900	1.557904245272309e-13	2.878767796498639e-14	V	R	cenko10
17800	3.704159212731698e-13	2.9653732023772773e-14	J	R	cenko10
17800	4.3858813423185937e-13	5.1758685320164135e-14	H	R	cenko10
17800	4.127860883102558e-13	5.774310644861766e-14	Ks	R	cenko10
17400	1.6097720094215285e-13	1.4829852091056665e-14	Rc	R	cenko10
18300	1.8271116694370058e-13	1.544187316164705e-14	i'	R	cenko10
19100	1.1286018576287464e-13	1.5679058218649162e-14	V	R	cenko10
19800	1.3764624605898363e-13	1.3948024878777296e-14	Rc	R	cenko10
21400	2.6588243368590333e-13	2.4919426401091675e-14	J	R	cenko10
21400	3.2363603953411857e-13	3.819295284367007e-14	H	R	cenko10
21400	3.497236901923098e-13	7.105912360999788e-14	Ks	R	cenko10
20600	1.6060722981995954e-13	1.941149086669714e-14	i'	R	cenko10
22600	7.808017189442138e-14	1.0847258070502622e-14	V	R	cenko10
23000	1.4783085590824476e-13	1.116167497913164e-14	i'	R	cenko10
23400	1.1136901322362209e-13	9.234258361691743e-15	Rc	R	cenko10
25000	2.0926164998637603e-13	1.9612729630596045e-14	J	R	cenko10
25000	2.6918873270763155e-13	3.736893995464499e-14	H	R	cenko10
25000	3.2488155284929653e-13	5.282640848740861e-14	Ks	R	cenko10
25600	1.1317880168013936e-13	1.1617260132338696e-14	i'	R	cenko10
28600	1.7246050176428306e-13	1.8764133440100107e-14	J	R	cenko10
28600	1.9681440331592028e-13	2.8786026959710884e-14	H	R	cenko10
28600	3.870125533872466e-13	5.136790984917468e-14	Ks	R	cenko10
27200	6.835406886935509e-14	1.0073904730650358e-14	Rc	R	cenko10
27900	4.881359131562377e-14	1.0365101698825747e-14	V	R	cenko10
28400	1.0709398802859689e-13	1.196730848434903e-14	i'	R	cenko10
28800	8.370750002309085e-14	9.253126557812696e-15	Rc	R	cenko10
31700	1.5159666431475727e-13	1.7691675866927773e-14	J	R	cenko10
31700	1.399770633198992e-13	2.60148884411728e-14	H	R	cenko10
31700	1.8018766287591416e-13	3.363174382057758e-14	Ks	R	cenko10
31200	1.0133631123152153e-13	1.2247822729652724e-14	i'	R	cenko10
100000	1.605274749586217e-14	1.4792656646496206e-15	r'	R	cenko10
101000	2.0978048801433118e-14	1.9628323238092073e-15	i'	R	cenko10
102000	2.3344550394014076e-14	6.294735140868001e-15	z'	R	cenko10
102000	8.536520055417626e-15	1.2015092325696351e-15	g'	R	cenko10
383000	4.312850177822442e-15	3.178931863691376e-16	Rc	R	cenko10
