time_sec	flux	flux_err	band_init	band_norm	source
5560	1.0989390197428329e-13	9.68270691639491e-15	J	R	tanvir09
6520	1.1569385534280927e-13	1.4197965694239838e-14	H	R	tanvir09
60120	2.9714853540791966e-14	3.312769162076867e-15	J	R	tanvir09
60120	3.275746559808014e-14	4.649951264537751e-15	H	R	tanvir09
60120	3.079482043564108e-14	5.981377564270417e-15	K	R	tanvir09
56001	3.634776203137676e-14	5.891752394485434e-15	K	R	tanvir09
59777	3.3804428182252e-14	3.090307727946565e-15	J	R	tanvir09
67436	2.7100268519075665e-14	2.8624497558753124e-15	J	R	tanvir09
67436	3.0996331261064964e-14	4.258764899357052e-15	H	R	tanvir09
79695	1.78845359529785e-14	3.671243883510799e-15	K	R	tanvir09
142877	1.039856938555563e-14	1.931024883499062e-15	J	R	tanvir09
320926	7.260618101039773e-15	9.539994019039292e-16	J	R	tanvir09
16531	1.0011004948892315e-14	1.6919744336931714e-15	K	R	tanvir09
10692	4.977068225031849e-14	4.385274529351293e-15	J	R	GCN9218
