time_sec	flux	flux_err	band_init	band_norm	source
1278	6.009385447228511e-13	5.53484853953749e-14	R	R	18878
5595	2.3704846167403734e-13	5.713078987721633e-14	b_swift	R	18881
400	6.140182023274886e-13	5.206355648677664e-14	u_swift	R	18881
5389.5	1.8714630024143372e-13	3.535659295564582e-14	u_swift	R	18881
6825	1.8543053264770502e-13	3.669962886213724e-14	u_swift	R	18881
5185	1.9864406658985085e-13	3.680937975916493e-14	uvw1_swift	R	18881
6621	1.7301174936057138e-13	3.5085017981913975e-14	uvw1_swift	R	18881
6415.5	9.990425694351308e-14	2.7673895510418145e-14	uvm2_swift	R	18881
6005	1.1584079085935237e-13	2.6173486858049798e-14	uvw2_swift	R	18881
7437	8.627034083551631e-14	2.5547856438345112e-14	uvw2_swift	R	18881
38670	9.012184225897268e-14	9.130581263701538e-15	R	R	18884
40353	8.491442529627166e-14	8.02013466915703e-15	g'	R	18887
40353	7.963964604816196e-14	7.337342526148155e-15	r'	R	18887
40353	7.582812973888858e-14	7.0513290007031475e-15	i'	R	18887
40353	7.768027372404417e-14	7.494978365768116e-15	z'	R	18887
40353	4.1988007598904637e-14	7.96242353193077e-15	J	R	18887
40353	2.5985524652753006e-14	5.0788467525133415e-15	H	R	18887
636	1.2292212541779106e-12	1.4265148140741968e-13	R	R	18894
233478	9.16071211165884e-15	2.2781290716895046e-15	r	R	18907
233478	1.7423204320009448e-14	1.938082053933696e-15	i	R	18907
146160	1.8110449726554518e-14	1.835083012096278e-15	r	R	18907
146160	2.1733417834066216e-14	1.6244836284761502e-15	i	R	18907
41400	9.524234086187356e-14	1.7544287543232618e-14	R	R	18915
324864	1.0325931389018025e-14	1.6168814184599539e-15	r	R	18916
324864	1.4626082863599823e-14	1.3595839869512764e-15	i	R	18916
