Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             76.5000              15.0000    1.2302687145016064e-03    2.1529268477934210e-04
            115.8000              15.0000    9.5940058404792169e-04    1.4138249898457318e-04
            154.9000              15.0000    8.0537839925143111e-04    1.4835618797772571e-04
            233.4000              55.0000    6.2230025036562483e-04    1.1463194568868287e-04
            342.1000              17.5000    4.5081667716300155e-04    1.2456525484701052e-05
            444.1000              17.5000    3.5809641412648183e-04    9.8945698651111633e-06
            544.3000              17.5000    3.0338909820390301e-04    8.3829508201422507e-06
            646.3000              17.5000    2.6424085758122761e-04    7.3012449257055953e-06
            764.6000              17.5000    2.3227366323430468e-04    8.5572782376810771e-06
            865.7000              17.5000    2.1183609827585685e-04    5.8532478730789245e-06
            967.7000              17.5000    1.9860947724805340e-04    5.4877828176463260e-06
           1067.9000              17.5000    1.9142557843336726e-04    5.2892843520886821e-06
           1239.0000              17.5000    1.7139571787191081e-04    6.3144517813779103e-06
           1340.1000              17.5000    1.6218099741581831e-04    4.4812266932040076e-06
           1439.4000              17.5000    1.5631475230383550e-04    4.3191363459773548e-06
           1539.6000              17.5000    1.5346168649584609e-04    4.2403032221222242e-06
           1681.3000              17.5000    1.4791082737777969e-04    5.4492364162720189e-06
           1782.4000              17.5000    1.4125374344114573e-04    3.9029852800850647e-06
           1883.5000              17.5000    1.3867557202915093e-04    3.8317477693089740e-06
           1986.3000              17.5000    1.3614445754936804e-04    3.7618104896579116e-06
           2102.1000              17.5000    1.2882494494111647e-04    4.7460865018650369e-06
           2204.1000              17.5000    1.2882494494111647e-04    3.5595648763987779e-06
           2303.4000              17.5000    1.2882494494111647e-04    4.7460865018650369e-06
           2406.2000              17.5000    1.1967404349767682e-04    4.4089548241417697e-06
           2523.7000              17.5000    1.1857686525570961e-04    4.3685332827491388e-06
           2624.0000              17.5000    1.1534531643417566e-04    3.1871089657663939e-06
           2724.2000              17.5000    1.1428782420106136e-04    3.1578893747021108e-06
           2826.1000              17.5000    1.1015392195134418e-04    4.0582205747476301e-06
           2942.8000              17.5000    1.0914402470963779e-04    4.0210145843292033e-06
           3043.9000              17.5000    1.0715192172219601e-04    2.9607170969511969e-06
           3144.1000              17.5000    1.0616954698443057e-04    2.9335730790468257e-06
           3244.3000              17.5000    1.0327613203624101e-04    3.8048334229529598e-06
           3356.6000              17.5000    1.0139113016180803e-04    3.7353873854923897e-06
           3457.7000              17.5000    9.9540533449504241e-05    2.7504066608125201e-06
           3558.0000              17.5000    9.7723713934338351e-05    2.7002060809799706e-06
           3659.9000              17.5000    9.7723713934338351e-05    3.6002747746399616e-06
           3773.1000              17.5000    9.4188951734533292e-05    3.4700493189142422e-06
           3873.3000              17.5000    9.6827777526415702e-05    3.5672672566152898e-06
           3973.5000              17.5000    9.4188951734533292e-05    3.4700493189142422e-06
           4076.4000              17.5000    8.7498370071350173e-05    3.2235591742006281e-06
           4191.3000              17.5000    8.9125086247914231e-05    3.2834896146249195e-06
           4292.4000              17.5000    8.7498370071350173e-05    3.2235591742006281e-06
           4394.3000              17.5000    8.3560294649758388e-05    3.0784751098504648e-06
           4496.3000              17.5000    8.4333468548261219e-05    3.1069598897582374e-06
           4617.2000              17.5000    8.2035147368026768e-05    3.7778582573804300e-06
           4714.8000              17.5000    8.0537837161793913e-05    2.9671236577489640e-06
           4815.9000              17.5000    7.8342957475879523e-05    2.8862612994898748e-06
           4917.9000              17.5000    8.4333468548261219e-05    3.8836998621977969e-06
          90301.0000            1366.5000    3.9994471103598234e-05    1.4734508098628012e-06
         176419.3000            1902.5000    2.2181961855368763e-05    8.1721369875043405e-07
         262409.8000            1778.0000    1.4655476771284098e-05    5.3992773305186280e-07
         434653.3000            2023.0000    5.7809597476935760e-06    2.1297843394301088e-07
         522187.8000            1518.0000    3.8194422049078224e-06    2.4624854625702827e-07
         780505.6000            1760.0000    1.4655476268437235e-06    2.0247289294736217e-07
        1901293.3000            1494.5000    6.1094192768313979e-07    1.2942061505962830e-07
        2418484.6000            3885.0000    4.0364532624046098e-07    9.2942773781429171e-08
        5185071.4000            3497.5000    3.2658777715276408e-07    6.6175662860948853e-08
