time_sec	flux	flux_err	band	source
76.5	5.719407760723959e-12	1.0009204442275615e-12	r'	Li_Liang
115.8	4.460166386172953e-12	6.573154250278347e-13	r'	Li_Liang
154.9	3.7441312144110275e-12	6.897220033265606e-13	r'	Li_Liang
233.4	2.8930174974261886e-12	5.329348010837456e-13	r'	Li_Liang
342.1	2.095805908261683e-12	5.801196099618598e-14	r'	Li_Liang
444.1	1.6647578074342238e-12	4.6080538570994325e-14	r'	Li_Liang
544.3	1.410428452362866e-12	3.904069553570953e-14	r'	Li_Liang
646.3	1.228431828246162e-12	3.400302433816394e-14	r'	Li_Liang
764.6	1.0798192374201057e-12	3.9821713161235225e-14	r'	Li_Liang
865.7	9.84806849072167e-13	2.7259478700743326e-14	r'	Li_Liang
967.7	9.233174858504562e-13	2.5557451558422277e-14	r'	Li_Liang
1067.9	8.899201908821824e-13	2.4633013581871012e-14	r'	Li_Liang
1239	7.968031830670766e-13	2.938461059266319e-14	r'	Li_Liang
1340.1	7.539647821126173e-13	2.0869764399458764e-14	r'	Li_Liang
1439.4	7.26693139790465e-13	2.011488464439268e-14	r'	Li_Liang
1539.6	7.13429495196023e-13	1.9747746623716784e-14	r'	Li_Liang
1681.3	6.876240537793251e-13	2.535828857595441e-14	r'	Li_Liang
1782.4	6.566758733292612e-13	1.8176804922890265e-14	r'	Li_Liang
1883.5	6.446901878718541e-13	1.784504084372305e-14	r'	Li_Liang
1986.3	6.3292326582836e-13	1.7519332141432708e-14	r'	Li_Liang
2102.1	5.988955144197933e-13	2.2086146053255495e-14	r'	Li_Liang
2204.1	5.988955144197933e-13	1.657744311453375e-14	r'	Li_Liang
2303.4	5.988955144197933e-13	2.2086146053255495e-14	r'	Li_Liang
2406.2	5.563538020892677e-13	2.0517287296986747e-14	r'	Li_Liang
2523.7	5.512531197725945e-13	2.0329183676397034e-14	r'	Li_Liang
2624	5.362299418571828e-13	1.484285846765627e-14	r'	Li_Liang
2724.2	5.313137562000875e-13	1.470677832327593e-14	r'	Li_Liang
2826.1	5.120956188763146e-13	1.8885128306048214e-14	r'	Li_Liang
2942.8	5.074006980222837e-13	1.8711988409031187e-14	r'	Li_Liang
3043.9	4.981395915702812e-13	1.3788516600184596e-14	r'	Li_Liang
3144.1	4.935726203436702e-13	1.3662102720147101e-14	r'	Li_Liang
3244.3	4.801213961716287e-13	1.770597879567133e-14	r'	Li_Liang
3356.6	4.713581930913794e-13	1.7382808261805788e-14	r'	Li_Liang
3457.7	4.627549364930784e-13	1.2809068445128683e-14	r'	Li_Liang
3558	4.5430870702442227e-13	1.2575276598007249e-14	r'	Li_Liang
3659.9	4.5430870702442227e-13	1.6754055114818926e-14	r'	Li_Liang
3773.1	4.3787591751521737e-13	1.6148044583058115e-14	r'	Li_Liang
3873.3	4.5014357976272733e-13	1.6600453014256673e-14	r'	Li_Liang
3973.5	4.3787591751521737e-13	1.6148044583058115e-14	r'	Li_Liang
4076.4	4.0677200895206175e-13	1.500099062988485e-14	r'	Li_Liang
4191.3	4.143344652200423e-13	1.5279879867881214e-14	r'	Li_Liang
4292.4	4.0677200895206175e-13	1.500099062988485e-14	r'	Li_Liang
4394.3	3.8846425275026373e-13	1.4325834834517047e-14	r'	Li_Liang
4496.3	3.9205866822582587e-13	1.4458390152194217e-14	r'	Li_Liang
4617.2	3.8137398107436674e-13	1.7574140633005508e-14	r'	Li_Liang
4714.8	3.744131214411027e-13	1.3807655401150859e-14	r'	Li_Liang
4815.9	3.642093244275e-13	1.3431358458338502e-14	r'	Li_Liang
4917.9	3.9205866822582587e-13	1.8066502996296346e-14	r'	Li_Liang
90301	1.8593068115790334e-13	6.856775649443759e-15	r'	Li_Liang
176419.3	1.0312193659795226e-13	3.802944083165191e-15	r'	Li_Liang
262409.8	6.813198785612183e-14	2.5125802388864982e-15	r'	Li_Liang
434653.3	2.6875160114751458e-14	9.91105622278827e-16	r'	Li_Liang
522187.8	1.7756242201971297e-14	1.14516042520602e-15	r'	Li_Liang
780505.6	6.813198785612184e-15	9.413450297328167e-16	r'	Li_Liang
1.90E+06	2.840213977218984e-15	6.016829316894031e-16	r'	Li_Liang
2.42E+06	1.8765107656881794e-15	4.320936161076675e-16	r'	Li_Liang
5.19E+06	1.5182771652823903e-15	3.0765484295767215e-16	r'	Li_Liang
