Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             76.5000              15.0000    3.9189673646971134e+46    6.8580546311792203e+45
            115.8000              15.0000    3.0561287418239441e+46    4.5036778788959576e+45
            154.9000              15.0000    2.5654977857231689e+46    4.7258217020588809e+45
            233.4000              55.0000    1.9823103225165712e+46    3.6515506637724349e+45
            342.1000              17.5000    1.4360568747606650e+46    3.9679718972482720e+44
            444.1000              17.5000    1.1407005183784280e+46    3.1518721017623292e+44
            544.3000              17.5000    9.6643274810710559e+45    2.6703524438811118e+44
            646.3000              17.5000    8.4172773400965552e+45    2.3257797461827007e+44
            764.6000              17.5000    7.3989762981386407e+45    2.7258836828741592e+44
            865.7000              17.5000    6.7479465747787212e+45    1.8645265966445204e+44
            967.7000              17.5000    6.3266183272000856e+45    1.7481092962372849e+44
           1067.9000              17.5000    6.0977783617991413e+45    1.6848784752553827e+44
           1239.0000              17.5000    5.4597358842938806e+45    2.0114410913227586e+44
           1340.1000              17.5000    5.1662049807069932e+45    1.4274752302053390e+44
           1439.4000              17.5000    4.9793382996625368e+45    1.3758420566208988e+44
           1539.6000              17.5000    4.8884551319525192e+45    1.3507301086371984e+44
           1681.3000              17.5000    4.7116349342728089e+45    1.7358305080967916e+44
           1782.4000              17.5000    4.4995764271824562e+45    1.2432789485135380e+44
           1883.5000              17.5000    4.4174499006349952e+45    1.2205865499681637e+44
           1986.3000              17.5000    4.3368223521518176e+45    1.1983083343801777e+44
           2102.1000              17.5000    4.1036624684686220e+45    1.5118451677748716e+44
           2204.1000              17.5000    4.1036624684686220e+45    1.1338838758311537e+44
           2303.4000              17.5000    4.1036624684686220e+45    1.5118451677748716e+44
           2406.2000              17.5000    3.8121644917121557e+45    1.4044533413365066e+44
           2523.7000              17.5000    3.7772143570558647e+45    1.3915772355165965e+44
           2624.0000              17.5000    3.6742747779237772e+45    1.0152396689719904e+44
           2724.2000              17.5000    3.6405888237810313e+45    1.0059318956017547e+44
           2826.1000              17.5000    3.5089051695148767e+45    1.2927284749837113e+44
           2942.8000              17.5000    3.4767353330775714e+45    1.2808766689105873e+44
           3043.9000              17.5000    3.4132777607368612e+45    9.4312352596505627e+43
           3144.1000              17.5000    3.3819846416659975e+45    9.3447691737783554e+43
           3244.3000              17.5000    3.2898161696824173e+45    1.2120131022515723e+44
           3356.6000              17.5000    3.2297702566130244e+45    1.1898913697221258e+44
           3457.7000              17.5000    3.1708203049866241e+45    8.7613005324096255e+43
           3558.0000              17.5000    3.1129463112521378e+45    8.6013887735120329e+43
           3659.9000              17.5000    3.1129463112521378e+45    1.1468518364682711e+44
           3773.1000              17.5000    3.0003480021208462e+45    1.1053690851777411e+44
           3873.3000              17.5000    3.0844066475014004e+45    1.1363374354757413e+44
           3973.5000              17.5000    3.0003480021208462e+45    1.1053690851777411e+44
           4076.4000              17.5000    2.7872224395523653e+45    1.0268507239883767e+44
           4191.3000              17.5000    2.8390407742985434e+45    1.0459413045588067e+44
           4292.4000              17.5000    2.7872224395523653e+45    1.0268507239883767e+44
           4394.3000              17.5000    2.6617767635385184e+45    9.8063482768671030e+43
           4496.3000              17.5000    2.6864058810618047e+45    9.8970853016595819e+43
           4617.2000              17.5000    2.6131938616650521e+45    1.2034202808386609e+44
           4714.8000              17.5000    2.5654976976978847e+45    9.4516430798206200e+43
           4815.9000              17.5000    2.4955807620142872e+45    9.1940595622407261e+43
           4917.9000              17.5000    2.6864058810618047e+45    1.2371356627074476e+44
          90301.0000            1366.5000    1.2740064440866393e+45    4.6936133295709441e+43
         176419.3000            1902.5000    7.0659672615801479e+44    2.6031986163964080e+43
         262409.8000            1778.0000    4.6684382447298274e+44    1.7199162590933161e+43
         434653.3000            2023.0000    1.8414995293948201e+44    6.7843351795309762e+42
         522187.8000            1518.0000    1.2166666660660662e+44    7.8441401054106155e+42
         780505.6000            1760.0000    4.6684380845501514e+43    6.4496857503035269e+42
        1901293.3000            1494.5000    1.9461288807017313e+43    4.1226372804512125e+42
        2418484.6000            3885.0000    1.2857945925169024e+43    2.9606515466127615e+42
        5185071.4000            3497.5000    1.0403311287072356e+43    2.1079968955751148e+42
