z=   1.1000000e+00 0.
TotalEnergy(erg)    1.0161710320791594e+50    1.6629593311254104e+49
TotalEnergy_common(erg)    1.1934629852442791e+49    2.5595757490641956e+48
Energy1(erg)   -7.5211179617149478e+48    3.5031512885159417e+48
Energy2(erg)    7.4294666175770307e+49    1.0611929271513571e+49
Energy3(erg)    3.4843554993856337e+49    8.9334892890698340e+48
T_min_T_max    1.6290476005526091e+02    2.4690815910154800e+06
Interval1    1.6290476005526091e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    1.3305386545800723e+05
Interval3    1.3305386545800723e+05    2.4690815910154800e+06
