76.5	16.103	0.19	0.19	r'
115.8	16.373	0.16	0.16	r'
154.9	16.563	0.2	0.2	r'
233.4	16.843	0.2	0.2	r'
342.1	17.193	0.03	0.03	r'
444.1	17.443	0.03	0.03	r'
544.3	17.623	0.03	0.03	r'
646.3	17.773	0.03	0.03	r'
764.6	17.913	0.04	0.04	r'
865.7	18.013	0.03	0.03	r'
967.7	18.083	0.03	0.03	r'
1067.9	18.123	0.03	0.03	r'
1239	18.243	0.04	0.04	r'
1340.1	18.303	0.03	0.03	r'
1439.4	18.343	0.03	0.03	r'
1539.6	18.363	0.03	0.03	r'
1681.3	18.403	0.04	0.04	r'
1782.4	18.453	0.03	0.03	r'
1883.5	18.473	0.03	0.03	r'
1986.3	18.493	0.03	0.03	r'
2102.1	18.553	0.04	0.04	r'
2204.1	18.553	0.03	0.03	r'
2303.4	18.553	0.04	0.04	r'
2406.2	18.633	0.04	0.04	r'
2523.7	18.643	0.04	0.04	r'
2624	18.673	0.03	0.03	r'
2724.2	18.683	0.03	0.03	r'
2826.1	18.723	0.04	0.04	r'
2942.8	18.733	0.04	0.04	r'
3043.9	18.753	0.03	0.03	r'
3144.1	18.763	0.03	0.03	r'
3244.3	18.793	0.04	0.04	r'
3356.6	18.813	0.04	0.04	r'
3457.7	18.833	0.03	0.03	r'
3558	18.853	0.03	0.03	r'
3659.9	18.853	0.04	0.04	r'
3773.1	18.893	0.04	0.04	r'
3873.3	18.863	0.04	0.04	r'
3973.5	18.893	0.04	0.04	r'
4076.4	18.973	0.04	0.04	r'
4191.3	18.953	0.04	0.04	r'
4292.4	18.973	0.04	0.04	r'
4394.3	19.023	0.04	0.04	r'
4496.3	19.013	0.04	0.04	r'
4617.2	19.043	0.05	0.05	r'
4714.8	19.063	0.04	0.04	r'
4815.9	19.093	0.04	0.04	r'
4917.9	19.013	0.05	0.05	r'
90301	19.823	0.04	0.04	r'
176419.3	20.463	0.04	0.04	r'
262409.8	20.913	0.04	0.04	r'
434653.3	21.923	0.04	0.04	r'
522187.8	22.373	0.07	0.07	r'
780505.6	23.413	0.15	0.15	r'
1.90129E6	24.363	0.23	0.23	r'
2.41848E6	24.813	0.25	0.25	r'
5.18507E6	25.043	0.22	0.22	r'
