z=   1.1000000e+00 0.
TotalEnergy(erg)    6.1121300798482793e+49    7.3117335798412741e+48
TotalEnergy_common(erg)    7.3308695998836871e+48    2.0842077903137647e+48
Energy1(erg)    4.5589122495841307e+47    5.5856288858625927e+48
Energy2(erg)    6.0786096881867207e+49    5.0156377351352462e+48
Energy3(erg)   -1.2068730834336517e+47    2.4374463965636116e+46
T_min_T_max    2.0242856913034612e+02    2.4867194955771367e+05
Interval1    2.0242856913034612e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    2.5139101795740443e+05
Interval3    2.5139101795740443e+05    2.4867194955771367e+05
