time_sec	flux	flux_err	band_init	band_norm	source
18000	1.8212104289294954e-13	1.6914679489123594e-14	g'	R	15829
18000	2.2104129709532832e-13	2.036070430585023e-14	r'	R	15829
18000	2.404725759480054e-13	2.2218258928765087e-14	i'	R	15829
18000	2.3132183514906926e-13	2.164170352659013e-14	z'	R	15829
18000	1.2991582651989314e-13	1.2424289005867852e-14	J	R	15829
18000	8.156547055450762e-14	8.106119367405769e-15	H	R	15829
18000	4.4644345857637604e-14	4.6606382062101105e-15	K	R	15829
3684	7.9459092230934e-13	8.798637414513441e-14	v_swift	R	15834
9670.5	3.0771140924961137e-13	3.690261762574688e-14	v_swift	R	15834
27701	1.6601357395926443e-13	5.352827822137909e-14	v_swift	R	15834
4505	6.596889290285555e-13	5.563677394179024e-14	b_swift	R	15834
62079.5	2.3514686646097407e-13	2.8391442810081095e-14	b_swift	R	15834
4299.5	6.377867199455422e-13	3.841964200510896e-14	u_swift	R	15834
21963.5	1.7405057889013985e-13	1.812076346309502e-14	u_swift	R	15834
61409.5	1.587360145439781e-13	1.2299725354826558e-14	u_swift	R	15834
4094.5	3.34861199731812e-13	3.297254225475127e-14	uvw1_swift	R	15834
18291.5	1.1718305847146496e-13	9.550036996039332e-15	uvw1_swift	R	15834
3889	1.907509715467982e-13	2.5865167351995993e-14	uvm2_swift	R	15834
10450	9.560195174125435e-14	1.1301766669293852e-14	uvm2_swift	R	15834
41730.5	3.985352668093738e-14	5.403999407241736e-15	uvm2_swift	R	15834
67139	4.8357824926357874e-14	6.982055447721361e-15	uvm2_swift	R	15834
4914	1.2261303796706832e-13	1.997214914875961e-14	uvw2_swift	R	15834
26893	2.808902424863444e-14	5.577393993421138e-15	uvw2_swift	R	15834
457920	4.005154620342956e-14	7.38611118731418e-15	I	R	15862
449280	3.204766129093203e-14	8.855096058458688e-15	R	R	15862
