time_sec	flux	flux_err	band_init	band_norm	source
89.	1.3240932900973755e-11	1.3441923422882227e-12	J	R	perley11
89.	3.2693928363121456e-11	3.326369142497535e-12	H	R	perley11
89.	6.975952034672684e-11	9.019645729788248e-12	Ks	R	perley11
126.	8.910838749782334e-12	9.046100679161139e-13	J	R	perley11
126.	2.0251962133735226e-11	2.060489677730904e-12	H	R	perley11
126.	3.7290953305988095e-11	4.821581141531893e-12	Ks	R	perley11
161.	5.418992934493315e-12	5.501250448089057e-13	J	R	perley11
161.	1.3504145440632594e-11	1.373948465005761e-12	H	R	perley11
161.	3.763600224861933e-11	4.8661946825439726e-12	Ks	R	perley11
197.	4.344287761236117e-12	4.809617533362599e-13	J	R	perley11
197.	8.06245134321789e-12	8.202957155561368e-13	H	R	perley11
197.	1.9751654754052668e-11	2.553815272426854e-12	Ks	R	perley11
234.	3.2056683159142145e-12	3.549037123171357e-13	J	R	perley11
234.	5.787181547814934e-12	5.888035817805528e-13	H	R	perley11
234.	1.6734143382273824e-11	2.0099862487817086e-12	Ks	R	perley11
270.	2.843927919062904e-12	3.4100761134305575e-13	J	R	perley11
270.	5.894773285709986e-12	6.538331816003602e-13	H	R	perley11
270.	1.768493572807885e-11	2.4490670851734214e-12	Ks	R	perley11
306.	2.38736369259868e-12	2.862622448210531e-13	J	R	perley11
306.	5.376097132113158e-12	5.963029487500895e-13	H	R	perley11
306.	1.293014769969071e-11	1.6718198592160873e-12	Ks	R	perley11
360.	1.6516521413871585e-12	1.6767233677419298e-13	J	R	perley11
360.	3.894638087358799e-12	3.2487832595074407e-13	H	R	perley11
360.	9.541210683795846e-12	9.70920627797268e-13	Ks	R	perley11
450.	1.2761995429816016e-12	1.2955715928304732e-13	J	R	perley11
450.	2.7955489856741547e-12	2.0762950227956352e-13	H	R	perley11
450.	7.1713923865920465e-12	5.983723488152896e-13	Ks	R	perley11
578.	1.0517646857333129e-12	1.0677299303796999e-13	J	R	perley11
578.	1.8132893327791089e-12	1.5125883064968522e-13	H	R	perley11
578.	5.100391177054865e-12	4.2557050067391775e-13	Ks	R	perley11
758.	6.759562450285952e-13	8.10520628685892e-14	J	R	perley11
758.	1.1027247107083085e-12	1.0208481353103764e-13	H	R	perley11
758.	3.2779587630052575e-12	2.735089336355813e-13	Ks	R	perley11
1010.	5.941807597725885e-13	7.12465882970822e-14	J	R	perley11
1010.	1.0338727928584432e-12	9.571084265081397e-14	H	R	perley11
1010.	2.7014907560335076e-12	2.2540913700564448e-13	Ks	R	perley11
1270.	4.676474652968514e-13	4.7474611225942885e-14	J	R	perley11
1270.	9.087974644614042e-13	5.0933207411177844e-14	H	R	perley11
1270.	2.205989727765158e-12	1.4376996954512063e-13	Ks	R	perley11
1880.	3.205668315914215e-13	3.8438291204237915e-14	J	R	perley11
1880.	7.699581257931661e-13	5.718591348381916e-14	H	R	perley11
1880.	1.7848572423644266e-12	1.1632369278395812e-13	Ks	R	perley11
3480.	2.6419134432344435e-13	3.8969784900344853e-14	J	R	perley11
3490.	5.326808777344115e-13	4.443454512141567e-14	H	R	perley11
3490.	1.3170537093172708e-12	9.785200703758251e-14	Ks	R	perley11
188.	1.353767506448036e-12	7.481252888869088e-14	Rc	R	perley11
279.	7.862199973415715e-13	6.517240542321161e-14	Rc	R	perley11
370.	5.855231705445499e-13	5.932167955198723e-14	Rc	R	perley11
466.	3.797904900555337e-13	5.946605123335818e-14	Rc	R	perley11
557.	2.440866831125031e-13	6.069930156622353e-14	Rc	R	perley11
742.	1.6731854750750234e-13	3.3903356281224925e-14	Rc	R	perley11
1160.	1.8687193638315557e-13	2.5817343671770445e-14	Rc	R	perley11
1690.	1.257604509005116e-13	2.6640834693315646e-14	Rc	R	perley11
2240.	8.620730844567879e-14	2.302596847997451e-14	Rc	R	perley11
3240.	1.0654770161759566e-13	2.355218559636828e-14	Rc	R	perley11
4100.	3.8685132243541856e-14	1.7815163725583374e-14	Rc	R	perley11
158.	2.1368209053936343e-12	1.771906175497759e-13	Ic	R	perley11
250.	1.0808567122319202e-12	1.6925285900484488e-13	Ic	R	perley11
341.	5.777874759741731e-13	1.7561808312948437e-13	Ic	R	perley11
436.	6.162658807694745e-13	1.7596184891362847e-13	Ic	R	perley11
527.	3.852726001464315e-13	1.738781836567427e-13	Ic	R	perley11
712.	2.4533986610179416e-13	1.0394594415744531e-13	Ic	R	perley11
1130.	1.4117835717592285e-13	7.411779838968168e-14	Ic	R	perley11
1960.	1.2875619202690205e-13	4.98081242737727e-14	Ic	R	perley11
128.	1.7744961642264943e-12	2.2883010297607877e-13	VJ	R	perley11
219.	7.195733407142599e-13	2.1208370580093775e-13	VJ	R	perley11
310.	3.8821746099403983e-13	2.0738662381773238e-13	VJ	R	perley11
449.	2.81238689073093e-13	1.372868730398313e-13	VJ	R	perley11
24.5	1.457283628033714e-11	5.3689236170625e-13	Rc	R	perley11
31.4	1.1156914009299354e-11	6.16558565376814e-13	Rc	R	perley11
38.4	1.1260147663594778e-11	5.185546700757002e-13	Rc	R	perley11
45.3	8.385791995981848e-12	6.17890644935169e-13	Rc	R	perley11
52.2	7.862199973415715e-12	5.793107931261429e-13	Rc	R	perley11
59.1	6.302953248654571e-12	4.644207547329465e-13	Rc	R	perley11
