z=   3.0360000e+00 0.
TotalEnergy(erg)    8.4050523079619126e+05    8.4860838609229471e+05
TotalEnergy_common(erg)                      -NaN                      -NaN
Energy1(erg)    6.0975485859860862e+06    5.9880760755061610e+06
Energy2(erg)    1.1560712504541947e+07   -1.2652020468188938e+07
Energy3(erg)    6.0178361344513833e+05    6.0841260023686267e+05
Energy4(erg)    4.7322416846636625e+04   -4.1567147409344856e+04
T_min_T_max    6.0703666796213724e+00    1.0170961314222749e+03
Interval1    6.0703666796213724e+00    9.9939474385313090e+01
Interval2    9.9939474385313090e+01    0.0000000000000000e+00
Interval3    0.0000000000000000e+00    2.4972731932146407e+03
Interval4    2.4972731932146407e+03    1.0170961314222749e+03
