T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
-9.	-9.	89.	23.4	13.77	0.11	J	PAIRITEL	perley11
-9.	-9.	89.	23.4	12.05	0.11	H	PAIRITEL	perley11
-9.	-9.	89.	23.4	10.75	0.14	KS	PAIRITEL	perley11
-9.	-9.	126.	23.4	14.2	0.11	J	PAIRITEL	perley11
-9.	-9.	126.	23.4	12.57	0.11	H	PAIRITEL	perley11
-9.	-9.	126.	23.4	11.43	0.14	KS	PAIRITEL	perley11
-9.	-9.	161.	23.4	14.74	0.11	J	PAIRITEL	perley11
-9.	-9.	161.	23.4	13.01	0.11	H	PAIRITEL	perley11
-9.	-9.	161.	23.4	11.42	0.14	KS	PAIRITEL	perley11
-9.	-9.	197.	23.4	14.98	0.12	J	PAIRITEL	perley11
-9.	-9.	197.	23.4	13.57	0.11	H	PAIRITEL	perley11
-9.	-9.	197.	23.4	12.12	0.14	KS	PAIRITEL	perley11
-9.	-9.	234.	23.4	15.31	0.12	J	PAIRITEL	perley11
-9.	-9.	234.	23.4	13.93	0.11	H	PAIRITEL	perley11
-9.	-9.	234.	23.4	12.3	0.13	KS	PAIRITEL	perley11
-9.	-9.	270.	23.4	15.44	0.13	J	PAIRITEL	perley11
-9.	-9.	270.	23.4	13.91	0.12	H	PAIRITEL	perley11
-9.	-9.	270.	23.4	12.24	0.15	KS	PAIRITEL	perley11
-9.	-9.	306.	23.4	15.63	0.13	J	PAIRITEL	perley11
-9.	-9.	306.	23.4	14.01	0.12	H	PAIRITEL	perley11
-9.	-9.	306.	23.4	12.58	0.14	KS	PAIRITEL	perley11
-9.	-9.	360.	46.8	16.03	0.11	J	PAIRITEL	perley11
-9.	-9.	360.	46.8	14.36	0.09	H	PAIRITEL	perley11
-9.	-9.	360.	46.8	12.91	0.11	KS	PAIRITEL	perley11
-9.	-9.	450.	70.2	16.31	0.11	J	PAIRITEL	perley11
-9.	-9.	450.	70.2	14.72	0.08	H	PAIRITEL	perley11
-9.	-9.	450.	70.2	13.22	0.09	KS	PAIRITEL	perley11
