Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            484.7000              30.0000    1.6212119061156267e+45    7.4659569501419495e+43
            796.9000              30.0000    1.6976172704986331e+45    7.8178166663774372e+43
           1111.4000              30.0000    1.2642698552428841e+45    8.1510492168229394e+43
           1561.3000              60.0000    1.0613039528715598e+45    5.8649825552831292e+43
           2285.1000              60.0000    4.8066198612439932e+44    4.8697666858738281e+43
           2818.6000              20.0000    2.5225499375310960e+44    7.4347341436204728e+43
           3026.1000              60.0000    3.5468251121706562e+44    5.2267947941428253e+43
           3251.9000              30.0000    2.8962748521455511e+44    4.5348652543887591e+43
           3696.9000              60.0000    2.1569484781396746e+44    3.1785968352623679e+43
           4440.3000              90.0000    2.0409848034864661e+44    2.6317431385421804e+43
           4944.3000              60.0000    2.0409848034864661e+44    3.0077064440482055e+43
           5631.5000             360.0000    1.9491253541744516e+44    2.6928162684598692e+43
           5633.9000              90.0000    1.1530277707082111e+44    3.1859335596854494e+43
