Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
          215.0            -9.0            -9.0    -9.0000    10.0000 u   13.700   0.1800  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          299.0            -9.0            -9.0    -9.0000    10.0000 u   14.080   0.1800  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          419.0            -9.0            -9.0    -9.0000    10.0000 u   14.470   0.1900  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          468.0            -9.0            -9.0    -9.0000    10.0000 u   14.710   0.1900  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          552.0            -9.0            -9.0    -9.0000    10.0000 u   14.970   0.2000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          637.0            -9.0            -9.0    -9.0000    10.0000 u   15.010   0.2000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          721.0            -9.0            -9.0    -9.0000    10.0000 u   15.140   0.2000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          805.0            -9.0            -9.0    -9.0000    10.0000 u   15.460   0.2100  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          890.0            -9.0            -9.0    -9.0000    10.0000 u   15.290   0.2100  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
          975.0            -9.0            -9.0    -9.0000    10.0000 u   15.320   0.2200  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        12019.0            -9.0            -9.0    -9.0000   900.0000 u   17.660   0.1700  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        28664.0            -9.0            -9.0    -9.0000   194.0000 u   18.850   0.3000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        29380.0            -9.0            -9.0    -9.0000   900.0000 u   18.790   0.2000  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        41040.0            -9.0            -9.0    -9.0000   758.0000 u   19.990   0.5400  -9.0000  -9.0000  -9.0000 UVOT blustin06 0 NNN  0.000  0.000 0 nnn
        52994.0            -9.0            -9.0    -9.0000   780.0000 u   19.680 100.0000  -9.0000  -9.0000  -9.0000 UVOT blustin06 1 NNN  0.000  0.000 0 nnn
       128928.0            -9.0            -9.0    -9.0000  1548.0000 u   20.050 100.0000  -9.0000  -9.0000  -9.0000 UVOT blustin06 1 NNN  0.000  0.000 0 nnn
