z=   6.0600001e-01 0.
TotalEnergy(erg)    2.3080220091021336e+49    2.2865546282893995e+48
TotalEnergy_common(erg)    1.3314094134765029e+49    1.2979145699072318e+48
Energy1(erg)    1.5165234976106367e+48    4.8948748081711601e+47
Energy2(erg)    1.1305990141141928e+49    1.4061367179960736e+48
Energy3(erg)    1.0257706359656959e+49    1.5592090054157486e+48
T_min_T_max    1.1955168073406794e+02    3.2196139352689850e+04
Interval1    1.1955168073406794e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    3.2196139352689850e+04
