z=   6.0600001e-01 0.
TotalEnergy(erg)    5.6284132626446762e+49    6.1891534003016290e+49
TotalEnergy_common(erg)    4.5793453669775837e+49    5.4053675735216711e+49
Energy1(erg)    2.9455553451830127e+49    6.0803183745792442e+49
Energy2(erg)    5.5709171920043110e+48    5.3369430653915480e+49
Energy3(erg)    2.1257661982598034e+49    2.7906062331545816e+49
T_min_T_max    1.4570361089464529e+02    2.1387297551321695e+04
Interval1    1.4570361089464529e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    2.1387297551321695e+04
