Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            220.0000               5.0000    6.2061632530372576e+46    1.0288957969812000e+46
            304.0000               5.0000    4.3734402064851467e+46    7.2505573304069584e+45
            424.0000               5.0000    3.0536776531169357e+46    5.3438281624235129e+45
            473.0000               5.0000    2.4480663790973929e+46    4.2840297982171627e+45
            557.0000               5.0000    1.9267403296874189e+46    3.5491869511406454e+45
            642.0000               5.0000    1.8570482497200730e+46    3.4208093918988738e+45
            726.0000               5.0000    1.6474915164443097e+46    3.0347916126443853e+45
            810.0000               5.0000    1.2269396036464275e+46    2.3731116550595806e+45
            895.0000               5.0000    1.4349051226305261e+46    2.7753526418896866e+45
            980.0000               5.0000    1.3957999738474888e+46    2.8282745084929119e+45
          12469.0000             450.0000    1.6174213514724548e+45    2.5324902721388333e+44
          28761.0000              97.0000    5.4053418446635548e+44    1.4935511894833351e+44
          29830.0000             450.0000    5.7124599094297407e+44    1.0522740328350998e+44
          41419.0000             379.0000    1.8915732250807887e+44    9.4078982212496079e+43
