z=   6.0600001e-01 0.
TotalEnergy(erg)    5.6870297444758832e+05    5.6341335273962628e+04
TotalEnergy_common(erg)    9.5001513580406480e+05    9.2611519335202160e+04
Energy1(erg)   -1.0025987829881866e+07   -3.2360827466795705e+06
Energy2(erg)    2.9786608894597776e+06    3.7045888019014319e+05
Energy3(erg)    2.7768891919485875e+05    4.2209734645520650e+04
T_min_T_max    1.1955168073406794e+02    3.2196139352689850e+04
Interval1    1.1955168073406794e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    3.0000000000000000e+03
Interval3    3.0000000000000000e+03    3.2196139352689850e+04
