Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            250.0000               5.0000    2.2549012180888229e+46    2.2845249153827052e+45
            334.0000               5.0000    1.2856641013130940e+46    1.8946246908822115e+45
            418.0000               5.0000    1.5035833870498746e+46    1.9387921239467268e+45
            503.0000               5.0000    9.7527595226061761e+45    1.6168722723926104e+45
            587.0000               5.0000    1.3839726829957536e+46    1.9120289764295279e+45
            671.0000               5.0000    8.1119920169138157e+45    1.4942841944279252e+45
            756.0000               5.0000    8.7322772290383216e+45    1.5281177085274240e+45
            840.0000               5.0000    4.5407491554739385e+45    1.1291898546803390e+45
            925.0000               5.0000    5.5606749893822830e+45    1.2803927706134866e+45
           1190.0000              50.0000    4.8879585150535118e+45    3.6015810355013821e+44
          18414.0000             441.0000    4.2966254403893058e+44    5.1445399064946689e+43
          35256.0000             450.0000    1.6185551026589047e+44    3.7268609588604026e+43
