Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
            192.0000               5.0000    2.9430340260234423e-03    2.7106345886318529e-04
            277.0000               5.0000    1.4348129196702919e-03    1.8501162036991143e-04
            361.0000               5.0000    1.1086520820133292e-03    1.6337701317436883e-04
            445.0000               5.0000    8.1057886336278475e-04    1.4184844145163667e-04
            530.0000               5.0000    3.5383050276656934e-04    9.7766983748534658e-05
            614.0000               5.0000    8.4099860446204522e-04    1.4717178882636480e-04
            699.0000               5.0000    6.4982329126322795e-04    1.2568697119588108e-04
            783.0000               5.0000    4.7950735328782472e-04    1.1482707760643607e-04
            868.0000               5.0000    4.5372767645546447e-04    1.0865364787277064e-04
            952.0000               5.0000    4.1763344497013197e-04    1.0385674982000873e-04
           6434.0000             450.0000    1.1086520439741534e-04    6.1266377838265706e-06
          24439.0000             432.0000    1.9989192526981565e-05    3.4980381724560254e-06
          40131.5000             448.5000    9.9264794173523538e-06    2.7427877028360722e-06
          51707.0000             450.0000    5.6078352048575642e-06    2.4792034787321715e-06
