41.09595019	16.16391569	3.205686585	3.998729091		0.52	0.606
41.71839601	21.50540394	4.105496406	5.074185504		0.52	0.606
42.34137983	22.31247344	4.259569283	5.264611481		0.52	0.606
42.96382565	19.4333321	3.709929394	4.585285471		0.52	0.606
43.58680946	20.16264003	3.849157274	4.757363814		0.52	0.606
44.20925529	14.74165274	2.814268567	3.478295772		0.52	0.606
44.83170112	17.39990481	3.32173979	4.105503528		0.52	0.606
45.45468493	19.4333321	3.709929394	4.585285471		0.52	0.606
48.56799004	17.39990481	1.531015984	1.678727016		0.52	0.606
51.68129514	15.43641268	1.358249961	1.489292839		0.52	0.606
54.79460025	16.61677306	1.462108881	1.60317188		0.52	0.606
57.90790535	15.72339991	1.51497199	1.676505704		0.52	0.606
61.02121046	15.57924548	1.501082635	1.661135413		0.52	0.606
64.13451557	12.26154681	1.181420622	1.307389827		0.52	0.606
67.24782067	13.07812851	1.260098693	1.394456851		0.52	0.606
70.36112578	10.58143071	1.019540553	1.128249492		0.52	0.606
73.47443088	12.60507426	1.21451967	1.34401802		0.52	0.606
76.58773599	11.08012542	1.067590044	1.181422201		0.52	0.606
79.7010411	8.882662976	0.929454803	1.038075905		0.52	0.606
82.8143462	10.29305318	0.991755217	1.097501578		0.52	0.606
85.92765131	9.131526599	0.955494706	1.067158915		0.52	0.606
89.04095641	9.301297181	0.973258691	1.086998856		0.52	0.606
92.15426152	9.047806843	0.946734671	1.057375154		0.52	0.606
95.26756663	8.801224773	0.920933496	1.028558769		0.52	0.606
98.38087173	7.388251328	0.773086691	0.863434107		0.52	0.606
101.4941768	7.808042067	0.817011592	0.912492214		0.52	0.606
104.6074819	7.736456153	0.809521183	0.904126452		0.52	0.606
107.720787	7.253397738	0.818518732	0.922634585		0.52	0.606
160.6475118	4.330472295	0.523907152	0.596013813		0.52	0.606
212.9512528	3.771663826	0.486700558	0.558810172		0.52	0.606
228.0163786	2.441874347	0.410835474	0.493938653		0.52	0.606
228.0508095	2.829613172	0.272648849	0.301721368		0.52	0.606
241.7693649	3.497289504	0.278222648	0.302269319		0.52	0.606
255.4879203	2.829613172	0.272648849	0.301721368		0.52	0.606
265.2555318	2.538191308	0.367889122	0.430250211		0.52	0.606
273.7255293	2.53351981	0.265110718	0.296094412		0.52	0.606
296.320797	2.556963617	0.267563767	0.298834132		0.52	0.606
317.5008478	1.904367304	0.276006213	0.322789098		0.52	0.606
318.1817186	2.016125342	0.32369154	0.385600144		0.52	0.606
318.9160648	2.247609942	0.395293635	0.479651289		0.52	0.606
372.7681196	1.939618048	0.234667624	0.266967034		0.52	0.606
374.2217484	1.689316829	0.148654531	0.162997823		0.52	0.606
386.2176837	1.720726426	0.222054961	0.254956372		0.52	0.606
399.6672478	1.235084128	0.188708737	0.222741445		0.52	0.606
417.3668742	1.329536879	0.192714864	0.225384023		0.52	0.606
423.4121843	1.447119769	0.265452946	0.325085039		0.52	0.606
440.5001245	1.598486072	0.206281504	0.23684602		0.52	0.606
463.3643836	1.471313556	0.201621187	0.233637684		0.52	0.606
475.7159253	1.170829263	0.240834953	0.303202511		0.52	0.606
499.2478207	1.418089144	0.1943283	0.225186853		0.52	0.606
528.6426501	1.515327694	0.277963482	0.340405645		0.52	0.606
540.6724782	1.418089144	0.1943283	0.225186853		0.52	0.606
580.946391	1.420704043	0.281784305	0.351501592		0.52	0.606
582.4199253	1.293299103	0.266023541	0.334913065		0.52	0.606
624.1135741	0.66016024	0.126053904	0.155803761		0.52	0.606
665.5382316	0.886492849	0.149163956	0.179340293		0.52	0.606
707.2856787	0.878364026	0.147796393	0.177696121		0.52	0.606
756.5110834	0.757988199	0.139054068	0.170294927		0.52	0.606
773.9723836	0.904642012	0.116750358	0.13405051		0.52	0.606
797.6667497	0.779228536	0.137061314	0.166315071		0.52	0.606
811.8679293	0.569837094	0.104518168	0.127994642		0.52	0.606
838.8224159	0.585647736	0.145495007	0.193589216		0.52	0.606
879.9780822	0.90297685	0.151937162	0.182674421		0.52	0.606
963.0963885	0.618931537	0.118183176	0.146075954		0.52	0.606
1012.859776	0.793718342	0.139609518	0.169407033		0.52	0.606
1022.301908	0.482781608	0.030143915	0.032151382		0.52	0.606
1096.569863	0.473815767	0.097478957	0.122728007		0.52	0.606
1137.725529	0.514778908	0.109653654	0.139333177		0.52	0.606
1179.419178	0.408871731	0.090051433	0.115486641		0.52	0.606
1288.857421	0.496307361	0.030988436	0.033052145		0.52	0.606
1445.720548	0.591068094	0.16291372	0.224902764		0.52	0.606
1507.513279	0.440302059	0.04968544	0.056005302		0.52	0.606
1619.499353	0.491757188	0.026438262	0.027940419		0.52	0.606
1624.342165	0.496307361	0.026682893	0.028198948		0.52	0.606
1742.918472	0.478355439	0.033979315	0.036577551		0.52	0.606
1801.703611	0.424221822	0.071393221	0.085839307		0.52	0.606
1859.892129	0.461052856	0.028787215	0.030704332		0.52	0.606
1955.351432	0.496153277	0.102073152	0.128511756		0.52	0.606
1994.596668	0.524506309	0.032749121	0.034930086		0.52	0.606
2031.118261	0.420485202	0.026254252	0.028002683		0.52	0.606
2138.816399	0.510212056	0.031856617	0.033978144		0.52	0.606
2292.085372	0.436265346	0.027239533	0.02905358		0.52	0.606
2438.674969	0.45248361	0.096387608	0.122477682		0.52	0.606
2455.312994	0.401560251	0.028524276	0.03070539		0.52	0.606
2551.657494	0.397878724	0.024842749	0.02649718		0.52	0.606
2664.441128	0.397878724	0.038335824	0.042423335		0.52	0.606
2920.976339	0.265154145	0.064046864	0.084443942		0.52	0.606
