Time (s)     Err_Time (s)     Flux (erg/cm^2/s/A)    Err_Flux (Jy)
             81.3000               3.6890    1.9621364383256674e+46    1.8930362359730863e+45
             90.0000               5.0000    2.1653554813718762e+46    1.4957746187921829e+45
            105.0000              10.0000    1.8998932632814402e+46    9.4580279617227186e+44
            125.0000              10.0000    1.4465358488614802e+46    7.4942369504008142e+44
            150.0000              15.0000    1.2300682250161514e+46    5.4210927114248790e+44
            177.8000              12.7900    1.0595688913145347e+46    5.9529841546782330e+44
            214.1000              18.5000    7.0263405692141592e+45    2.0482294358704901e+44
            263.6000              25.0000    5.8442555128593786e+45    2.8017257494806791e+44
            319.6000              26.0000    4.7068373797350103e+45    1.6777059753678870e+44
            383.6000              33.0000    3.4668032242537017e+45    1.4209045184677076e+44
            460.6000              40.0000    2.8023939738681252e+45    1.2195698964157186e+44
            559.1000              53.5000    2.2694947846416297e+45    1.0284187460035629e+44
            685.6000              68.0000    2.0264187177854400e+45    7.8855428156436413e+43
            840.6000              82.0000    1.4385639940668407e+45    6.6447067034481628e+43
           1005.1000              77.5000    1.3587175521792110e+45    5.5876132881454028e+43
           1190.4000             101.7630    1.2255447816150949e+45    7.7489956870924589e+43
           5983.1000             449.5000    3.7456671087438930e+44    2.1665290350452993e+43
           6759.6000             319.0000    3.1270093241802514e+44    1.6747677441248931e+43
          12216.6000             648.0000    1.7829089808099578e+44    7.0036413898114787e+42
          17369.1000            1282.5000    1.5357805800460485e+44    1.1521153232030070e+43
          23155.6000            1283.0000    6.5212247189283240e+43    8.0243768579492908e+42
          28942.6000            1282.0000    5.4091517429621695e+43    3.3603677759577815e+42
          36789.1000            3341.5000    4.5157424418905930e+43    4.1258793910370028e+42
          43860.6000            3726.0000    2.7184988926066806e+43    2.9044428954156104e+42
          54982.6000            4177.0000    1.4707171489915055e+43    2.4964920316217453e+42
          69143.1000            6763.5000    1.0306925909093963e+43    1.9541401955352581e+42
          81970.1000            6056.5000    1.6290302806492104e+43    3.2340957735739964e+42
         101817.6000            9370.0000    1.3574666100211594e+43    2.7155929303302339e+42
         170746.6000           15681.0000    3.5442891662628793e+42    1.7729016433049157e+42
         212034.6000           20653.0000    3.3723228632600666e+42    1.3020453575925324e+42
         254656.1000           18590.5000    2.8650298152758018e+42    1.5236373768448726e+42
         426001.6000           32346.0000    2.4793003683638762e+42    1.0265564580048322e+42
         919765.1000           87762.5000    3.2955594219272540e+42    1.1400671259605437e+42
        1116219.6000           93207.0000    3.1385506843797658e+42    1.7185283381002260e+42
