T_start(s)	T_end(s)	Midtime(s)	Exp_time(s)	Mag	MagErr	Filter	Telescope	Source
849.	-9.	-9.	10.	15.78	0.22	v	UVOT	blustin06
933.	-9.	-9.	10.	15.85	0.24	v	UVOT	blustin06
1240.	-9.	-9.	100.	16.34	0.15	v	UVOT	blustin06
18600.	-9.	-9.	156.	18.15	0.41	v	UVOT	blustin06
22200.	-9.	-9.	580.	19.1	0.27	v	UVOT	blustin06
35600.	-9.	-9.	750.	18.86	0.27	v	UVOT	blustin06
49300.	-9.	-9.	4980.	20.62	100.	v	UVOT	blustin06
971000.	-9.	-9.	33800.	22.09	100.	v	UVOT	blustin06
1.17e6	-9.	-9.	6080.	21.16	100.	v	UVOT	blustin06
229.	-9.	-9.	10.	14.79	0.12	b	UVOT	blustin06
313.	-9.	-9.	10.	15.19	0.12	b	UVOT	blustin06
397.	-9.	-9.	10.	15.51	0.13	b	UVOT	blustin06
482.	-9.	-9.	10.	15.63	0.14	b	UVOT	blustin06
571.	-9.	-9.	10.	15.7	0.14	b	UVOT	blustin06
651.	-9.	-9.	10.	16.13	0.16	b	UVOT	blustin06
735.	-9.	-9.	10.	16.03	0.16	b	UVOT	blustin06
820.	-9.	-9.	10.	16.56	0.2	b	UVOT	blustin06
904.	-9.	-9.	10.	16.44	0.2	b	UVOT	blustin06
1030.	-9.	-9.	100.	16.61	0.11	b	UVOT	blustin06
12700.	-9.	-9.	390.	18.59	0.18	b	UVOT	blustin06
16200.	-9.	-9.	190.	18.69	0.17	b	UVOT	blustin06
30000.	-9.	-9.	388.	19.82	0.52	b	UVOT	blustin06
33900.	-9.	-9.	900.	20.84	0.45	b	UVOT	blustin06
45500.	-9.	-9.	896.	20.7	100.	b	UVOT	blustin06
62500.	-9.	-9.	6510.	21.55	100.	b	UVOT	blustin06
215.	-9.	-9.	10.	13.7	0.18	u	UVOT	blustin06
299.	-9.	-9.	10.	14.08	0.18	u	UVOT	blustin06
419.	-9.	-9.	10.	14.47	0.19	u	UVOT	blustin06
468.	-9.	-9.	10.	14.71	0.19	u	UVOT	blustin06
552.	-9.	-9.	10.	14.97	0.2	u	UVOT	blustin06
637.	-9.	-9.	10.	15.01	0.2	u	UVOT	blustin06
721.	-9.	-9.	10.	15.14	0.2	u	UVOT	blustin06
805.	-9.	-9.	10.	15.46	0.21	u	UVOT	blustin06
890.	-9.	-9.	10.	15.29	0.21	u	UVOT	blustin06
975.	-9.	-9.	10.	15.32	0.22	u	UVOT	blustin06
12000.	-9.	-9.	900.	17.66	0.17	u	UVOT	blustin06
28700.	-9.	-9.	194.	18.85	0.3	u	UVOT	blustin06
29400.	-9.	-9.	900.	18.79	0.2	u	UVOT	blustin06
41000.	-9.	-9.	758.	19.99	0.54	u	UVOT	blustin06
53000.	-9.	-9.	780.	19.68	100.	u	UVOT	blustin06
129000.	-9.	-9.	1550.	20.05	100.	u	UVOT	blustin06
202.	-9.	-9.	10.	13.61	0.07	uvw1	UVOT	blustin06
286.	-9.	-9.	10.	14.18	0.09	uvw1	UVOT	blustin06
370.	-9.	-9.	10.	14.77	0.12	uvw1	UVOT	blustin06
455.	-9.	-9.	10.	15.1	0.14	uvw1	UVOT	blustin06
539.	-9.	-9.	10.	15.22	0.15	uvw1	UVOT	blustin06
624.	-9.	-9.	10.	15.26	0.15	uvw1	UVOT	blustin06
708.	-9.	-9.	10.	15.22	0.15	uvw1	UVOT	blustin06
792.	-9.	-9.	10.	15.88	0.21	uvw1	UVOT	blustin06
877.	-9.	-9.	10.	16.15	0.24	uvw1	UVOT	blustin06
961.	-9.	-9.	10.	15.76	0.2	uvw1	UVOT	blustin06
6760.	-9.	-9.	638.	17.33	0.06	uvw1	UVOT	blustin06
28100.	-9.	-9.	900.	19.49	0.19	uvw1	UVOT	blustin06
40600.	-9.	-9.	900.	20.33	0.39	uvw1	UVOT	blustin06
52100.	-9.	-9.	898.	21.05	0.3	uvw1	UVOT	blustin06
63700.	-9.	-9.	900.	21.2	0.3	uvw1	UVOT	blustin06
187.	-9.	-9.	10.	13.54	0.1	uvm2	UVOT	blustin06
272.	-9.	-9.	10.	14.32	0.14	uvm2	UVOT	blustin06
356.	-9.	-9.	10.	14.6	0.16	uvm2	UVOT	blustin06
440.	-9.	-9.	10.	14.94	0.19	uvm2	UVOT	blustin06
525.	-9.	-9.	10.	15.84	0.3	uvm2	UVOT	blustin06
609.	-9.	-9.	10.	14.9	0.19	uvm2	UVOT	blustin06
694.	-9.	-9.	10.	15.18	0.21	uvm2	UVOT	blustin06
778.	-9.	-9.	10.	15.51	0.26	uvm2	UVOT	blustin06
863.	-9.	-9.	10.	15.57	0.26	uvm2	UVOT	blustin06
947.	-9.	-9.	10.	15.66	0.27	uvm2	UVOT	blustin06
5980.	-9.	-9.	900.	17.1	0.06	uvm2	UVOT	blustin06
24000.	-9.	-9.	864.	18.96	0.19	uvm2	UVOT	blustin06
39700.	-9.	-9.	897.	19.72	0.3	uvm2	UVOT	blustin06
51300.	-9.	-9.	900.	20.34	0.48	uvm2	UVOT	blustin06
74800.	-9.	-9.	931.	21.59	100.	uvm2	UVOT	blustin06
245.	-9.	-9.	10.	14.69	0.11	uvw2	UVOT	blustin06
329.	-9.	-9.	10.	15.3	0.16	uvw2	UVOT	blustin06
413.	-9.	-9.	10.	15.13	0.14	uvw2	UVOT	blustin06
498.	-9.	-9.	10.	15.6	0.18	uvw2	UVOT	blustin06
582.	-9.	-9.	10.	15.22	0.15	uvw2	UVOT	blustin06
666.	-9.	-9.	10.	15.8	0.2	uvw2	UVOT	blustin06
751.	-9.	-9.	10.	15.72	0.19	uvw2	UVOT	blustin06
835.	-9.	-9.	10.	16.43	0.27	uvw2	UVOT	blustin06
920.	-9.	-9.	10.	16.21	0.25	uvw2	UVOT	blustin06
1140.	-9.	-9.	100.	16.35	0.08	uvw2	UVOT	blustin06
18000.	-9.	-9.	882.	18.99	0.13	uvw2	UVOT	blustin06
34800.	-9.	-9.	900.	20.05	0.25	uvw2	UVOT	blustin06
