time_sec	flux	flux_err	band	logF	logT	mag	mag_err
5616.0	4.053742430350158e-13	1.1475343197656914e-13	u	-12.392143849286649	3.749427099121749	19.63	0.25
3976.0	1.756046669977722e-19	5.439293334471363e-20	uvw1	-18.755463946149472	3.5994463757252757	18.78	0.2
5411.0	1.5015370537699465e-19	4.6509586719220014e-20	uvw1	-18.823463946149474	3.733277533932582	18.95	0.2
3776.0	1.7081895230436188e-19	5.584657035733025e-20	uvw1	-18.767463946149473	3.5770319856260313	18.81	0.23
5206.0	1.5868506491571699e-19	5.2838325582537584e-20	uvw1	-18.799463946149473	3.716504163773217	18.89	0.24
4796.0	1.572302314958751e-19	4.7854466321087405e-20	uvw1	-18.803463946149474	3.6808791744268112	18.9	0.19
102398.0	5.704944639068084e-14	5.254448192909787e-15	R	-13.243748565630325	5.010291474242876	21.0	0.1
1664608.0	5.202971348755471e-14	4.792113706767789e-15	R	-13.283748565630324	6.221311977493557	21.1	0.1
192960.0	4.968799063343451e-14	4.1187897552014665e-15	R	-13.303748565630322	5.2854672904600575	21.15	0.09
14552.0	1.1382861047316305e-13	8.387201972215396e-15	R	-12.943748565630322	4.162922686055428	20.25	0.08
120388.0	4.8333854943729215e-14	2.225856277607349e-15	R	-13.315748565630322	5.0805831996002855	21.18	0.05
