time_sec	flux	flux_err	band	source
-6139601.0	3.8040957033195626e-14	2.1022209741087176e-15	R	manual
-5861083.0	1.0870547907899236e-14	1.0012144626162558e-15	R	manual
-6107952.08	1.3069273134471978e-14	6.01862269914055e-16	R	manual
-6172601.6	3.781489865432329e-14	4.612054376277641e-15	Ic	manual
-6171150.8	3.927068226311653e-14	4.341270430798322e-15	Rc	manual
-6170499.2	3.8910646484029866e-14	4.301469424253386e-15	Rc	manual
-6169851.2	3.648114380835044e-14	1.1760422518200111e-14	Rc	manual
-5992808.0	1.0327659774622233e-13	9.673466420075439e-15	V	manual
-5992808.0	3.94685738868527e-14	3.6351899949440435e-15	R	manual
-3238965.2	5.108006419232608e-14	9.409295548674318e-15	R	manual
-5800719.0	4.7451662669232376e-14	8.740919287996521e-15	R	manual
-5970439.0	1.6619147074198446e-13	6.142605212893568e-14	g'	manual
