246.77568	7.883132538539499e-13	3.703777479626703e-13	6.986094350344666e-13	1.271	4.66723
305.88192	5.913519433800412e-13	1.427656201820144e-13	1.882017408391254e-13	1.271	4.66723
305.88192	5.902636355207293e-13	1.4250287825950454e-13	1.8785537952927692e-13	1.271	4.66723
448.84799999999996	9.663134587050183e-13	4.986033587347937e-13	1.030140542467713e-12	1.271	4.66723
517.8384	1.1247241707269258e-12	1.8921935303277386e-13	2.2749169849261767e-13	1.271	4.66723
1022.04288	1.0960895276227132e-12	4.9332155127285174e-14	5.165710797065619e-14	1.271	4.66723
1290.3062400000001	9.201233000822146e-13	4.141237027812372e-14	4.336407516067779e-14	1.271	4.66723
1822.84128	5.544291148349104e-13	3.938310330112422e-14	4.239454070845169e-14	1.271	4.66723
2026.46016	5.443096430395652e-13	4.330006520267644e-14	4.704230034047607e-14	1.271	4.66723
2429.37792	4.654210572652748e-13	3.7024444420544006e-14	4.022430511866578e-14	1.271	4.66723
2871.3743999999997	3.132175068826968e-13	3.5344712576170716e-14	3.9840470105114076e-14	1.271	4.66723
3475.0771200000004	2.67821864028124e-13	4.912325119836003e-14	6.015712917807728e-14	1.271	4.66723
3549.58848	3.103459115190472e-13	5.2211425807668644e-14	6.277194032922504e-14	1.271	4.66723
4351.8297600000005	1.5843313955239838e-13	2.1708738863307605e-14	2.515559502548597e-14	1.271	4.66723
4717.586880000001	2.1431177258639427e-13	5.173966783760146e-14	6.820616577758837e-14	1.271	4.66723
5559.719040000001	1.246941354328911e-13	1.9049845511585685e-14	2.2484925763301533e-14	1.271	4.66723
8114.74848	5.913519433800414e-14	1.3861490203790398e-14	1.81054749703157e-14	1.271	4.66723
10529.84448	8.314689358789195e-14	1.3348403417470487e-14	1.590117889098703e-14	1.271	4.66723
13684.48992	7.653252259558172e-14	1.7939482978045255e-14	2.34320304140594e-14	1.271	4.66723
16091.31744	9.116875589616094e-14	1.3928086587841106e-14	1.643960801477335e-14	1.271	4.66723
18495.11232	1.0662180450059982e-13	1.8750711520190554e-14	2.2751904296884427e-14	1.271	4.66723
32470.614720000005	4.3236051789902194e-14	7.603573567167774e-15	9.226091390091401e-15	1.271	4.66723
33219.64224	4.20577493457044e-14	7.396355078246361e-15	8.974654786023955e-15	1.271	4.66723
34259.00832	4.641368264067282e-14	5.989054984870242e-15	6.876355170222522e-15	1.271	4.66723
34259.00832	4.319624824759199e-14	3.4362800467522327e-15	3.733262692715661e-15	1.271	4.66723
34259.00832	4.2525167057404173e-14	4.0973222260279825e-15	4.534194225942885e-15	1.271	4.66723
34388.6688	4.436556619637973e-14	1.3953492908855217e-14	2.0355554436088913e-14	1.271	4.66723
35040.99744	4.535717823809608e-14	3.99094004235456e-15	4.375978738556539e-15	1.271	4.66723
35040.99744	4.201903056042584e-14	2.6235839391131377e-15	2.7983044531798897e-15	1.271	4.66723
35040.99744	3.8605219703968593e-14	5.5951813915052666e-15	6.5435612300109635e-15	1.271	4.66723
35276.722559999995	3.907023544577524e-14	7.458668166664651e-15	9.21852177750347e-15	1.271	4.66723
39254.04288	3.431199961722161e-14	1.5442943712047258e-15	1.6170747226826438e-15	1.271	4.66723
39254.04288	3.4248852756422116e-14	1.5414522942992775e-15	1.6140987028191847e-15	1.271	4.66723
39254.04288	3.346925368861072e-14	1.799402085268049e-15	1.901639629826847e-15	1.271	4.66723
39278.15712	3.288864858249015e-14	4.506450390754576e-15	5.221972669442831e-15	1.271	4.66723
39278.15712	3.273753896838127e-14	4.7447591347532455e-15	5.548992918630044e-15	1.271	4.66723
41052.96	3.4248852756422116e-14	1.2388144439586585e-15	1.2853051875328942e-15	1.271	4.66723
41052.96	3.393485738699165e-14	9.799928229464674e-15	1.3779164823689835e-14	1.271	4.66723
41052.96	3.3070901089652755e-14	9.012738668904616e-16	9.265242242388653e-16	1.271	4.66723
41052.96	3.0524322149165674e-14	1.104094535351787e-15	1.1455294541768613e-15	1.271	4.66723
41054.04	3.094895776893341e-14	1.663903822427994e-15	1.7584426931894336e-15	1.271	4.66723
41054.04	3.04400967454624e-14	1.101048020264173e-15	1.1423686082041147e-15	1.271	4.66723
41054.04	2.9967190482022815e-14	1.3487457477989742e-15	1.4123101765824396e-15	1.271	4.66723
41076.00288	3.184535014478306e-14	6.7816013919654045e-15	8.616527120477468e-15	1.271	4.66723
41076.00288	3.0552449039750954e-14	3.1968626683084333e-15	3.570458422435386e-15	1.271	4.66723
41078.16288	3.365472362004652e-14	5.661943786418494e-15	6.807153645214005e-15	1.271	4.66723
42851.87712	3.337690236988858e-14	1.2072751471261502e-15	1.2525822708543866e-15	1.271	4.66723
42851.87712	3.2858370963207535e-14	2.0516107386276444e-15	2.1882400560945877e-15	1.271	4.66723
42851.87712	3.181603299649152e-14	1.7105202479709139e-15	1.8077077479201524e-15	1.271	4.66723
42874.92	3.0977475943543185e-14	4.244578740298031e-15	4.918521730674809e-15	1.271	4.66723
131676.12287999998	7.84595889240937e-15	9.491843598520424e-16	1.0798180270444965e-15	1.271	4.66723
131676.12287999998	6.721187768753408e-15	6.475899787306279e-16	7.166384727288746e-16	1.271	4.66723
214544.16	5.287223003542614e-15	1.0093525533346816e-15	1.247506697734636e-15	1.271	4.66723
221289.12287999998	5.005483434016515e-15	6.458896128598063e-16	7.415804980921821e-16	1.271	4.66723
221289.12287999998	4.9050792481749164e-15	8.252120351554939e-16	9.921230808856812e-16	1.271	4.66723
387936.00000000006	3.156658701152705e-15	6.260346668367383e-16	7.80905322756721e-16	1.271	4.66723
