time_sec	mag	mag_err	band	source
4850.4	18.467094140962782	0.033779	r	nissim
4958.0	18.49524614096278	0.038796	r	nissim
5058.4	18.45804014096278	0.031964	r	nissim
5156.8	18.51081214096278	0.035359	r	nissim
5278.1	18.46486914096278	0.031925	r	nissim
5453.4	18.47883514096278	0.030675	r	nissim
5549.1	18.50481314096278	0.0328	r	nissim
5663.4	18.54649014096278	0.038149	r	nissim
5764.8	18.52416014096278	0.035485	r	nissim
5870.3	18.49130414096278	0.051905	r	nissim
5968.0	18.55309814096278	0.034733	r	nissim
6083.6	18.564739140962782	0.037388	r	nissim
6188.4	18.48998114096278	0.032708	r	nissim
6294.2	18.58279114096278	0.03421	r	nissim
6468.5	18.55810914096278	0.03331	r	nissim
6748.7	18.62591214096278	0.036186	r	nissim
6921.5	18.48819614096278	0.031494	r	nissim
7040.2	18.53806614096278	0.033646	r	nissim
7137.5	18.63210314096278	0.036219	r	nissim
7239.9	18.59989914096278	0.034655	r	nissim
7416.5	18.59582514096278	0.033957	r	nissim
7507.3	18.62229014096278	0.035186	r	nissim
7602.6	18.61195514096278	0.035726	r	nissim
7706.0	18.57366114096278	0.034158	r	nissim
7828.5	18.67083314096278	0.038164	r	nissim
7923.9	18.61116914096278	0.034875	r	nissim
8023.0	18.62323514096278	0.037324	r	nissim
8125.8	18.71313814096278	0.039393	r	nissim
8229.2	18.78286714096278	0.041295	r	nissim
8330.2	18.666493140962782	0.036694	r	nissim
8521.6	18.67300014096278	0.0422	r	nissim
8625.7	18.711737140962782	0.040246	r	nissim
8731.1	18.757278140962782	0.041357	r	nissim
8832.4	18.70269114096278	0.03939	r	nissim
8929.5	18.68720814096278	0.039854	r	nissim
9048.9	18.720875140962782	0.042399	r	nissim
9150.6	18.68903814096278	0.040121	r	nissim
9243.3	18.74930614096278	0.044661	r	nissim
9341.2	18.76585214096278	0.045617	r	nissim
9441.4	18.68191014096278	0.040767	r	nissim
9545.5	18.82584414096278	0.046331	r	nissim
9732.6	18.74140814096278	0.050336	r	nissim
9830.0	18.790826140962782	0.048569	r	nissim
9933.0	18.83092814096278	0.049754	r	nissim
10035.6	18.819014140962782	0.048995	r	nissim
10137.4	18.75732314096278	0.043979	r	nissim
10260.0	18.75963914096278	0.048342	r	nissim
10438.1	18.632119140962782	0.053409	r	nissim
10635.6	18.78789614096278	0.052839	r	nissim
10739.3	18.81125014096278	0.047001	r	nissim
10835.9	18.68115014096278	0.04651	r	nissim
10962.4	18.79780114096278	0.0484	r	nissim
11059.3	18.71351114096278	0.059028	r	nissim
11150.9	18.83341114096278	0.051441	r	nissim
11247.8	18.88599614096278	0.055874	r	nissim
11350.9	18.78505614096278	0.05369	r	nissim
11455.1	18.95624114096278	0.063767	r	nissim
11546.1	18.85323014096278	0.055631	r	nissim
11660.6	18.797303140962782	0.060934	r	nissim
11782.7	18.901874140962782	0.069872	r	nissim
11957.9	18.81303814096278	0.086435	r	nissim
12067.6	18.77242814096278	0.051889	r	nissim
12238.9	18.88043514096278	0.100801	r	nissim
8544.65	18.64449914096278	0.006225	r	nissim
4850.4	18.129821280242798	0.028219	i	nissim
4958.0	18.1683232802428	0.033726	i	nissim
5058.4	18.1569562802428	0.028022	i	nissim
5155.7	18.1800292802428	0.02972	i	nissim
5277.1	18.1734742802428	0.027927	i	nissim
5453.4	18.1619222802428	0.027395	i	nissim
5549.1	18.2172302802428	0.02898	i	nissim
5663.4	18.1785482802428	0.030575	i	nissim
5764.8	18.2132682802428	0.030167	i	nissim
5870.3	18.2899752802428	0.051724	i	nissim
5968.0	18.2072632802428	0.029843	i	nissim
6083.6	18.248341280242798	0.031098	i	nissim
6188.4	18.2262212802428	0.028547	i	nissim
6294.3	18.2852512802428	0.030069	i	nissim
6468.5	18.1571622802428	0.027029	i	nissim
6639.5	18.2302822802428	0.028254	i	nissim
6749.6	18.234085280242798	0.027962	i	nissim
6921.5	18.2688102802428	0.029087	i	nissim
7040.2	18.2698282802428	0.031514	i	nissim
7137.9	18.3745032802428	0.031942	i	nissim
7239.9	18.301727280242797	0.030111	i	nissim
7416.5	18.2149662802428	0.027694	i	nissim
7507.3	18.1543412802428	0.032845	i	nissim
7603.6	18.2829352802428	0.029221	i	nissim
7706.0	18.300445280242798	0.030131	i	nissim
7828.6	18.3406352802428	0.032529	i	nissim
7923.9	18.312120280242798	0.03099	i	nissim
8023.0	18.3580782802428	0.032709	i	nissim
8125.8	18.3946302802428	0.032995	i	nissim
8229.2	18.3661542802428	0.031479	i	nissim
8330.3	18.2830592802428	0.029732	i	nissim
8521.6	18.2939092802428	0.03356	i	nissim
8625.7	18.3993892802428	0.033506	i	nissim
8731.1	18.3738682802428	0.033186	i	nissim
8832.4	18.3984102802428	0.033903	i	nissim
8929.5	18.3793072802428	0.032987	i	nissim
9048.9	18.4416732802428	0.036898	i	nissim
9150.6	18.3719872802428	0.033575	i	nissim
9243.3	18.4125372802428	0.037222	i	nissim
9341.2	18.3945882802428	0.035496	i	nissim
9441.5	18.400506280242798	0.034754	i	nissim
9545.4	18.4234322802428	0.035849	i	nissim
9732.6	18.3980702802428	0.041123	i	nissim
9830.0	18.4907842802428	0.040671	i	nissim
9933.0	18.401083280242798	0.036705	i	nissim
10035.6	18.4368692802428	0.038259	i	nissim
10138.4	18.4251332802428	0.036615	i	nissim
10259.0	18.4771642802428	0.041378	i	nissim
10438.1	18.6180352802428	0.059238	i	nissim
10636.0	18.3950392802428	0.042591	i	nissim
10739.3	18.4280022802428	0.036905	i	nissim
10835.9	18.5222132802428	0.044545	i	nissim
10962.1	18.3315802802428	0.036253	i	nissim
11059.3	18.5971502802428	0.059826	i	nissim
11150.9	18.4513462802428	0.040475	i	nissim
11247.8	18.546422280242798	0.044561	i	nissim
11350.4	18.471266280242798	0.045306	i	nissim
11455.1	18.5309092802428	0.049108	i	nissim
11546.1	18.4568632802428	0.042811	i	nissim
11660.6	18.4869902802428	0.051293	i	nissim
11783.0	18.453339280242798	0.050932	i	nissim
11958.0	18.4895032802428	0.076511	i	nissim
12067.6	18.5109582802428	0.046024	i	nissim
12238.9	18.688910280242798	0.095333	i	nissim
8544.65	18.3376142802428	0.006587	i	nissim
4843.95	17.849337909862577	0.037898	Z	nissim
5150.35	17.91170190986258	0.038189	Z	nissim
5271.65	17.92857190986258	0.039216	Z	nissim
5657.95	17.94062290986258	0.043789	Z	nissim
5758.35	17.927773909862577	0.040423	Z	nissim
6077.15	17.96332190986258	0.045656	Z	nissim
6181.95	17.94180090986258	0.040476	Z	nissim
6633.1	17.99062290986258	0.040188	Z	nissim
6742.25	18.046608909862577	0.042903	Z	nissim
7131.45	18.070303909862577	0.042651	Z	nissim
7233.45	18.062730909862577	0.043477	Z	nissim
7597.15	18.032586909862577	0.042291	Z	nissim
7699.55	18.05242790986258	0.042084	Z	nissim
8016.55	18.050673909862578	0.044574	Z	nissim
8119.35	18.03515690986258	0.043125	Z	nissim
8514.150000000001	18.11880790986258	0.048803	Z	nissim
8619.25	18.05791890986258	0.045314	Z	nissim
8923.349999999999	18.19775890986258	0.050276	Z	nissim
9042.75	18.173097909862577	0.049751	Z	nissim
9334.75	18.00423290986258	0.043428	Z	nissim
9435.05	18.083595909862577	0.045893	Z	nissim
9823.55	18.15449890986258	0.051291	Z	nissim
9926.6	18.17983190986258	0.053193	Z	nissim
10252.55	18.117666909862578	0.051383	Z	nissim
10431.650000000001	18.125279909862577	0.050019	Z	nissim
10829.5	18.33855390986258	0.060156	Z	nissim
10955.95	18.21706890986258	0.056478	Z	nissim
11241.349999999999	18.272460909862577	0.061041	Z	nissim
11344.45	18.303362909862578	0.064551	Z	nissim
11654.150000000001	18.19503190986258	0.067611	Z	nissim
11776.25	18.22589190986258	0.066828	Z	nissim
12232.45	18.243170909862577	0.083128	Z	nissim
8538.2	18.07889790986258	0.009355	Z	nissim
4951.55	17.597029689338566	0.048354	Y	nissim
5051.95	17.72969768933857	0.04706	Y	nissim
5446.95	17.666750689338567	0.044618	Y	nissim
5542.700000000001	17.624405689338566	0.042599	Y	nissim
5863.85	17.663936689338566	0.063118	Y	nissim
5961.6	17.778589689338567	0.048155	Y	nissim
6287.95	17.82325068933857	0.049029	Y	nissim
6462.05	17.854201689338566	0.05162	Y	nissim
6916.05	17.858348689338566	0.049888	Y	nissim
7033.75	17.733365689338566	0.044087	Y	nissim
