Tstart(s)          Tend(s)      Tmid(s)  ErrorTime(s)  Exposure(s)    Filter       Magnitude    ErrorMagnitude      ErrMag+   ErrMag-    Sigma     Telescope           ReferenceUpperL  Calib   Galactic Extiction   Host     Corrected? Notes  
           -9.0            -9.0           262.0    -9.0000     4.0000 H   12.890   0.0500  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           282.8    -9.0000     4.5000 H   13.150   0.0600  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           380.6    -9.0000    24.0000 H   13.560   0.0600  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           402.9    -9.0000    12.0000 H   13.840   0.0600  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           441.8    -9.0000    40.5000 H   14.000   0.0500  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           483.5    -9.0000    33.0000 H   14.200   0.0800  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           544.8    -9.0000    20.5000 H   14.270   0.0800  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           587.5    -9.0000    40.0000 H   14.410   0.0700  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           634.9    -9.0000    41.0000 H   15.090   0.1100  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           694.8    -9.0000    68.5000 H   14.840   0.0700  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           767.1    -9.0000    68.0000 H   14.860   0.0700  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           839.6    -9.0000    69.0000 H   14.750   0.0700  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           912.2    -9.0000    68.0000 H   15.120   0.0800  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0           984.4    -9.0000    68.0000 H   15.340   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1074.4    -9.0000   105.0000 H   15.270   0.0700  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1184.9    -9.0000   104.9000 H   15.600   0.1100  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1291.8    -9.0000   104.0000 H   15.730   0.1100  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1400.8    -9.0000   105.9000 H   15.630   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1505.1    -9.0000   103.9000 H   15.500   0.1000  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1613.1    -9.0000    97.0000 H   15.790   0.1300  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0          1714.8    -9.0000    77.0000 H   15.240   0.1400  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 0 NNN  0.000  0.000 0 nnn
           -9.0            -9.0         83220.5    -9.0000  8367.0000 H   18.980 100.0000  -9.0000  -9.0000  -9.0000 PAIRITEL perley08 1 NNN  0.000  0.000 0 nnn
