time_sec	flux	flux_err	band	source
413.1	1.1634252258916077e-12	3.8569076343941306e-13	u	manual
3502.1	5.777480337593948e-13	2.2193771967629909e-13	u	manual
9900.0	3.7493499951769607e-14	3.972246728830867e-15	g'	manual
9900.0	4.611959604840509e-14	4.2525736148123605e-15	r'	manual
9900.0	5.1043943547407817e-14	4.9974213113700104e-15	i'	manual
9900.0	4.6080128677030336e-14	5.190011899994558e-15	z'	manual
9900.0	3.920845680900427e-14	8.599786046821449e-15	J	manual
9900.0	1.7597804244130753e-14	4.443024565315708e-15	H	manual
3960.0	1.2203426084124195e-13	1.1239770793903629e-14	R	manual
5106.0	1.8532935730987722e-13	1.814454008598875e-14	i'	manual
-36522.0	1.2821658920747482e-13	1.2552954784567156e-14	i'	manual
