Time	Flux	Flux_err	Band
5724.0		1.760545640768533e-14	1.5490893320683194e-15	R
19692.0		1.1108292023354957e-14	1.868817159499519e-15	R
25488.0		1.1108292023354957e-14	1.868817159499519e-15	R
25992.0		1.605636707561701e-14	2.7012626465929874e-15	R
87120.0		1.605636707561701e-14	2.7012626465929874e-15	R
101520.0	9.239474863855438e-15	1.5544144080867038e-15	R
180000.0	1.1108292023354957e-14	1.868817159499519e-15	R
198720.0	9.239474863855438e-15	1.5544144080867038e-15	R
442800.0	5.829714524489731e-15	9.807691871481382e-16	R
871200.0	2.790276801071144e-15	2.4551411369093263e-16	R
1216800.0	1.930399908417633e-15	3.24763200855932e-16	R
1555200.0	2.1166414094167405e-15	1.862415009991075e-16	R
1843200.0	2.544762687380222e-15	2.2391153290099007e-16	R
2426400.0	1.7605456407685331e-15	1.5490893320683848e-16	R
3380400.0	1.1108292023354958e-15	9.774092913244678e-17	R
3499200.0	1.218e-15		1.071707976645043e-16	R
3628800.0	4.848945337341593e-16	0.0			R
