Time	Flux	Flux_err	Band
63.0	9.507083062058782e-13	8.365202588042169e-14	R
168.0	9.079193838956099e-13	7.988706452147432e-14	R
318.0	9.507083062058782e-13	8.365202588042169e-14	R
540.0	1.3741915961684715e-12	1.209139651110265e-13	R
840.0	9.507083062058782e-13	8.365202588042169e-14	R
1320.0	5.224530733760797e-13	4.597020740228761e-14	R
1980.0	3.006403638051368e-13	2.6453093266948506e-14	R
2640.0	2.741872705381883e-13	2.4125507793949325e-14	R
1720.0	3.800802370701816e-13	7.428381316554742e-15	R
1900.0	3.345270866159103e-13	7.265306554733201e-15	R
2080.0	2.740004577095189e-13	7.022572683813583e-15	R
2260.0	3.009811438085938e-13	7.511430159282647e-15	R
2550.0	2.375588905137557e-13	7.586717817872256e-15	R
2970.0	1.99030341555217e-13	6.974602981634793e-15	R
3390.0	1.7160079213937065e-13	6.774196659604122e-15	R
3960.0	1.3949777746096048e-13	7.709953139994161e-15	R
4680.0	1.0413753376632433e-13	7.681968990379776e-15	R
5400.0	1.0324648812871075e-13	7.514012843293211e-15	R
6470.0	7.944147301231506e-14	8.423006849165805e-15	R
7190.0	5.5171054940342255e-14	9.571218145351022e-15	R
