time_sec	flux	flux_err	band_init	band_norm	source
654.8	6.540611941158874e-13	2.4096504887634037e-13	R	R	arXiv1312.5631
659.12	2.865156613567233e-12	8.993473249786402e-13	i	R	arXiv1312.5631
772.48	1.9281835175293732e-12	2.871655421467889e-13	i	R	arXiv1312.5631
885.83	2.0377381023022224e-12	2.4790223969833644e-13	i	R	arXiv1312.5631
999.71	1.892990202099504e-12	2.1315544061602583e-13	i	R	arXiv1312.5631
1112.98	1.2976224963294524e-12	2.406587733519449e-13	i	R	arXiv1312.5631
1226.85	1.1725958858983299e-12	2.174711738861399e-13	i	R	arXiv1312.5631
1339.69	1.6639810117857066e-12	2.4781770253055056e-13	i	R	arXiv1312.5631
1464.71	1.5175687192309779e-12	2.260124308921405e-13	i	R	arXiv1312.5631
1623.6	1.3339770750422386e-12	1.8652121551721047e-13	i	R	arXiv1312.5631
1804.96	1.5745206691586903e-12	2.2015483966180711e-13	i	R	arXiv1312.5631
2001.69	8.977354315218607e-13	1.7471034990139188e-13	i	R	arXiv1312.5631
2190.21	8.573306813121306e-13	1.904085779466385e-13	i	R	arXiv1312.5631
2409.32	6.810019666616308e-13	1.3253135356069804e-13	i	R	arXiv1312.5631
2660.06	5.071639388657767e-13	1.4055953537748405e-13	i	R	arXiv1312.5631
11799.5	1.2464136258911952e-12	1.7999792421478141e-13	Z	R	arXiv1312.5631
13763.1	1.1685900605503135e-12	1.7908337385304714e-13	Z	R	arXiv1312.5631
15733.3	8.311170429843439e-13	1.2002383431081676e-13	Z	R	arXiv1312.5631
17765.6	9.029468517230364e-13	1.3837424608968455e-13	Z	R	arXiv1312.5631
19761.5	8.623075489668974e-13	1.3980067621663277e-13	Z	R	arXiv1312.5631
21695.8	5.803128509924674e-13	1.4109303898578992e-13	Z	R	arXiv1312.5631
23625.1	5.541944702707693e-13	1.5994072811751005e-13	Z	R	arXiv1312.5631
1208.54	4.321339455483915e-13	1.1940302174357122e-14	R	R	arXiv1312.5631
1520.7	3.464323045913119e-13	1.2763037764536439e-14	R	R	arXiv1312.5631
1832.69	2.701583423782691e-13	1.4929501725796415e-14	R	R	arXiv1312.5631
3324.99	5.0538038615785856e-14	1.768795642057162e-14	R	R	arXiv1312.5631
5950.77	8.009739336249574e-14	5.1640697904365615e-15	R	R	arXiv1312.5631
6307.17	7.105888407010763e-14	4.581335561169413e-15	R	R	arXiv1312.5631
6663.57	8.54315690810919e-14	5.5079768082419704e-15	R	R	arXiv1312.5631
7016.35	7.863545117489258e-14	5.7940741649974e-15	R	R	arXiv1312.5631
7369.2	6.188970076797382e-14	5.130226886335151e-15	R	R	arXiv1312.5631
17778	3.3480186251930314e-14	2.1606427719996755e-15	r	R	arXiv1312.5631
4439.98	2.761521101384268e-13	1.4039043013492028e-14	i	R	arXiv1312.5631
17852	8.652634644363553e-14	4.3988333057226896e-15	i	R	arXiv1312.5631
21028	6.563694606134847e-14	3.3368563020127457e-15	i	R	arXiv1312.5631
17951	6.849552331602967e-13	5.810960450072203e-14	z	R	arXiv1312.5631
21115	5.292516103226611e-13	4.4900163205297736e-14	z	R	arXiv1312.5631
1186.584	1.0298829428648838e-13	5.698862060366045e-15	r	R	arXiv1409.4804
1406.904	7.95770554872922e-14	4.4034000711833345e-15	r	R	arXiv1409.4804
1795.056	7.19097643114622e-14	1.99741896912428e-15	r	R	arXiv1409.4804
2149.296	5.5053871560643426e-14	2.0342833775804194e-15	r	R	arXiv1409.4804
13120.368	1.6487255421722717e-13	5.775776298836541e-15	i	R	arXiv1409.4804
13471.152	1.1086331621047701e-14	8.174782896520703e-16	r	R	arXiv1409.4804
89563.152	4.8268320536083705e-14	2.4286499134042087e-15	z	R	arXiv1409.4804
91049.568	6.3262793635968445e-15	4.856380531396164e-16	i	R	arXiv1409.4804
111069.072	3.5739491254879055e-15	4.672247023446787e-16	i	R	arXiv1409.4804
112771.152	3.102145674406185e-14	1.7342833964926793e-15	z	R	arXiv1409.4804
281245.536	1.5405017219304845e-14	2.089350835446814e-15	z	R	arXiv1409.4804
2701.2	5.103109127170029e-13	1.463175417858501e-14	i'	R	14785
3328.8	4.784481234831315e-13	1.371817681252031e-14	i'	R	14785
4980	3.9069230324592406e-13	1.3792317513810925e-14	i'	R	14785
2864.2	2.570093961758097e-12	1.3520903910840995e-13	z'	R	14785
3688.2	2.238458263457275e-12	1.2646430212524576e-13	z'	R	14785
27216	4.828751494633248e-14	2.871653628336812e-15	i'	R	14799
26338	3.764108973842634e-13	1.893934330392312e-14	Z	R	14799
26338	2.725210182956098e-13	1.725582540168007e-14	Y	R	14799
