z=   1.1000000e+00 0.
TotalEnergy(erg)    7.9211985841976444e+05    2.3747283045451585e+05
TotalEnergy_common(erg)    1.1597123296057119e+06    1.0272813675794735e+06
Energy1(erg)   -3.4891499732556812e+07   -2.4367452312464973e+08
Energy2(erg)    6.7990350311297725e+05    1.9235894721297457e+05
Energy3(erg)    3.5935415458274027e+05   -1.0936422795716210e+05
T_min_T_max    2.0242856913034612e+02    1.2496857000977005e+05
Interval1    2.0242856913034612e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    1.4618256851073878e+05
Interval3    1.4618256851073878e+05    1.2496857000977005e+05
