z=   1.1000000e+00 0.
TotalEnergy(erg)    9.9961998210364318e+49    1.2494032736726081e+49
TotalEnergy_common(erg)    1.0800011868972323e+49    1.7622165372491703e+48
Energy1(erg)   -4.5038772563832933e+48    1.4867009119191739e+48
Energy2(erg)    7.3690654167668425e+49    7.4402785951054406e+48
Energy3(erg)    3.0775221299068836e+49    6.3259449524352765e+48
T_min_T_max    3.6428571014988187e+01    2.4690815910154800e+06
Interval1    3.6428571014988187e+01    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    1.4635758560036504e+05
Interval3    1.4635758560036504e+05    2.4690815910154800e+06
