z=   1.1000000e+00 0.
TotalEnergy(erg)    7.3134514264065263e+49    8.3728110435159317e+48
TotalEnergy_common(erg)    9.0562557007072089e+48    2.1654830572901831e+48
Energy1(erg)    6.7331584508562748e+48    1.5555407614660460e+49
Energy2(erg)    5.8657811714331802e+49    1.1785979708266154e+49
Energy3(erg)    7.7435440988384555e+48    1.3986029843221447e+48
T_min_T_max    1.6290476005526091e+02    3.7166932911367266e+05
Interval1    1.6290476005526091e+02    0.0000000000000000e+00
Interval2    0.0000000000000000e+00    2.0299423130520925e+05
Interval3    2.0299423130520925e+05    3.7166932911367266e+05
