time	flux			flux_err		band
312.00	1.1187182926609807e-12	8.899451926874119e-14	u
3734.00	4.609503360953895e-13	1.1128374793126178e-13	b
4166.00	9.241588237361285e-14	nan			uvw2
4371.00	3.8147323573624145e-13	9.20961936329073e-14	v
4576.00	7.34166548664743e-14	nan			uvm2
4781.00	8.561410553369649e-14	nan			uvw1
4986.00	1.4214144936781504e-13	4.3803592443854744e-14	u
5192.00	3.18899718566284e-13	5.365048604801066e-14	b
